algo,scenario,map,start,goal,n_goals,total_time_us,peak_step_us,reached,ref_reachable,opt_ratio,first_move_correct,cost_walked,steps_taken,tiles_revealed
bug-bug0,with_roads,not_a_blank_white_page,942,65,1,32.335000,27.254000,1,1,1.029851,1,69,23,1640
bug-bug0,with_roads,not_a_blank_white_page,61,191,1,10.185000,8.639000,1,1,1.400000,0,21,7,1640
bug-bug0,with_roads,not_a_blank_white_page,447,476,1,14.014000,11.234000,1,1,1.000000,1,36,12,1640
bug-bug0,with_roads,not_a_blank_white_page,1135,1433,1,59.258000,51.091000,1,1,1.285714,0,108,36,1640
bug-bug0,with_roads,not_a_blank_white_page,54,1265,1,29.367000,22.445000,1,1,1.000000,1,87,29,1640
bug-bug0,with_roads,not_a_blank_white_page,407,1531,1,183.080000,156.793000,1,1,2.880952,1,363,121,1640
bug-bug0,with_roads,not_a_blank_white_page,1637,1229,1,13.626000,11.302000,1,1,1.000000,1,30,10,1640
bug-bug0,with_roads,not_a_blank_white_page,935,451,1,39.278000,27.287000,1,1,1.040816,1,102,34,1640
bug-bug0,with_roads,not_a_blank_white_page,1005,1362,1,8157.430000,8157.430000,0,0,,,0,0,1640
bug-bug1,with_roads,not_a_blank_white_page,1510,228,1,133.145000,122.089000,1,1,1.170732,0,144,48,1640
bug-bug1,with_roads,not_a_blank_white_page,51,598,1,17.235000,13.599000,1,1,1.000000,1,42,14,1640
bug-bug1,with_roads,not_a_blank_white_page,513,457,1,16.152000,12.667000,1,1,1.000000,1,45,15,1640
bug-bug1,with_roads,not_a_blank_white_page,285,209,1,29.576000,22.301000,1,1,1.478873,1,105,35,1640
bug-bug1,with_roads,not_a_blank_white_page,1586,1229,1,113.323000,109.531000,1,1,1.062500,1,51,17,1640
bug-bug1,with_roads,not_a_blank_white_page,178,1365,1,200.803000,200.803000,0,0,,,0,0,1640
bug-bug1,with_roads,not_a_blank_white_page,942,65,1,120.144000,112.533000,1,1,1.477612,1,99,33,1640
bug-bug1,with_roads,not_a_blank_white_page,61,191,1,9.248000,7.745000,1,1,1.400000,0,21,7,1640
bug-bug1,with_roads,not_a_blank_white_page,447,476,1,12.959000,10.267000,1,1,1.000000,1,36,12,1640
bug-bug1,with_roads,not_a_blank_white_page,1135,1433,1,118.138000,110.169000,1,1,1.285714,0,108,36,1640
bug-bug1,with_roads,not_a_blank_white_page,54,1265,1,28.206000,21.453000,1,1,1.000000,1,87,29,1640
bug-bug1,with_roads,not_a_blank_white_page,407,1531,1,129.244000,118.193000,1,1,1.214286,1,153,51,1640
bug-bug1,with_roads,not_a_blank_white_page,1637,1229,1,11.200000,9.166000,1,1,1.000000,1,30,10,1640
bug-bug1,with_roads,not_a_blank_white_page,935,451,1,13516.853000,13508.700000,1,1,1.040816,1,102,34,1640
bug-bug1,with_roads,not_a_blank_white_page,1005,1362,1,14692.903000,14692.903000,0,0,,,0,0,1640
bug-bug2,with_roads,not_a_blank_white_page,1510,228,1,144.107000,131.264000,1,1,1.170732,0,144,48,1640
bug-bug2,with_roads,not_a_blank_white_page,51,598,1,29.040000,25.133000,1,1,1.000000,1,42,14,1640
bug-bug2,with_roads,not_a_blank_white_page,513,457,1,22.455000,19.262000,1,1,1.000000,1,45,15,1640
bug-bug2,with_roads,not_a_blank_white_page,285,209,1,44.153000,35.803000,1,1,1.478873,1,105,35,1640
bug-bug2,with_roads,not_a_blank_white_page,1586,1229,1,147.742000,143.937000,1,1,1.000000,1,48,16,1640
bug-bug2,with_roads,not_a_blank_white_page,178,1365,1,338.238000,338.238000,0,0,,,0,0,1640
bug-bug2,with_roads,not_a_blank_white_page,942,65,1,149.750000,143.247000,1,1,1.164179,1,78,26,1640
bug-bug2,with_roads,not_a_blank_white_page,61,191,1,13.237000,11.780000,1,1,1.400000,0,21,7,1640
bug-bug2,with_roads,not_a_blank_white_page,447,476,1,19.712000,16.949000,1,1,1.000000,1,36,12,1640
bug-bug2,with_roads,not_a_blank_white_page,1135,1433,1,155.762000,147.828000,1,1,1.285714,0,108,36,1640
bug-bug2,with_roads,not_a_blank_white_page,54,1265,1,41.803000,35.034000,1,1,1.000000,1,87,29,1640
bug-bug2,with_roads,not_a_blank_white_page,407,1531,1,360.514000,349.359000,1,1,1.214286,1,153,51,1640
bug-bug2,with_roads,not_a_blank_white_page,1637,1229,1,17.878000,15.751000,1,1,1.000000,1,30,10,1640
bug-bug2,with_roads,not_a_blank_white_page,935,451,1,29.554000,29.554000,0,1,,,0,0,1640
bug-bug2,with_roads,not_a_blank_white_page,1005,1362,1,333.738000,333.738000,0,0,,,0,0,1640
bug-distbug,with_roads,not_a_blank_white_page,1510,228,1,152.872000,141.585000,1,1,1.105691,0,136,46,1640
bug-distbug,with_roads,not_a_blank_white_page,51,598,1,27.194000,23.653000,1,1,1.000000,1,42,14,1640
bug-distbug,with_roads,not_a_blank_white_page,513,457,1,23.214000,20.154000,1,1,1.000000,1,45,15,1640
bug-distbug,with_roads,not_a_blank_white_page,285,209,1,48.472000,41.306000,1,1,1.478873,1,105,35,1640
bug-distbug,with_roads,not_a_blank_white_page,1586,1229,1,282.490000,278.873000,1,1,1.000000,1,48,16,1640
bug-distbug,with_roads,not_a_blank_white_page,178,1365,1,455.097000,455.097000,0,0,,,0,0,1640
bug-distbug,with_roads,not_a_blank_white_page,942,65,1,112.869000,107.602000,1,1,1.000000,1,67,23,1640
bug-distbug,with_roads,not_a_blank_white_page,61,191,1,14.173000,12.763000,1,1,1.400000,0,21,7,1640
bug-distbug,with_roads,not_a_blank_white_page,447,476,1,20.295000,17.654000,1,1,1.000000,1,36,12,1640
bug-distbug,with_roads,not_a_blank_white_page,1135,1433,1,178.060000,170.319000,1,1,1.285714,0,108,36,1640
bug-distbug,with_roads,not_a_blank_white_page,54,1265,1,48.932000,42.164000,1,1,1.000000,1,87,29,1640
bug-distbug,with_roads,not_a_blank_white_page,407,1531,1,481.275000,470.815000,1,1,1.214286,1,153,51,1640
bug-distbug,with_roads,not_a_blank_white_page,1637,1229,1,17.686000,15.608000,1,1,1.000000,1,30,10,1640
bug-distbug,with_roads,not_a_blank_white_page,935,451,1,55.948000,47.947000,1,1,1.020408,1,100,34,1640
bug-distbug,with_roads,not_a_blank_white_page,1005,1362,1,495.550000,495.550000,0,0,,,0,0,1640
bug-tangentbug,with_roads,not_a_blank_white_page,1510,228,1,261.161000,251.312000,1,1,1.000000,1,123,41,1640
bug-tangentbug,with_roads,not_a_blank_white_page,51,598,1,61.661000,57.796000,1,1,1.000000,1,42,14,1640
bug-tangentbug,with_roads,not_a_blank_white_page,513,457,1,52.315000,49.254000,1,1,1.000000,1,45,15,1640
bug-tangentbug,with_roads,not_a_blank_white_page,285,209,1,176.840000,169.175000,1,1,1.478873,1,105,35,1640
bug-tangentbug,with_roads,not_a_blank_white_page,1586,1229,1,178.159000,174.685000,1,1,1.000000,1,48,16,1640
bug-tangentbug,with_roads,not_a_blank_white_page,178,1365,1,333.341000,333.341000,0,0,,,0,0,1640
bug-tangentbug,with_roads,not_a_blank_white_page,942,65,1,210.625000,205.732000,1,1,1.029851,1,69,23,1640
bug-tangentbug,with_roads,not_a_blank_white_page,61,191,1,24.989000,23.615000,1,1,1.400000,0,21,7,1640
bug-tangentbug,with_roads,not_a_blank_white_page,447,476,1,42.850000,40.360000,1,1,1.000000,1,36,12,1640
bug-tangentbug,with_roads,not_a_blank_white_page,1135,1433,1,218.841000,212.965000,1,1,1.000000,1,84,28,1640
bug-tangentbug,with_roads,not_a_blank_white_page,54,1265,1,130.291000,123.922000,1,1,1.000000,1,87,29,1640
bug-tangentbug,with_roads,not_a_blank_white_page,407,1531,1,481.081000,470.094000,1,1,1.190476,0,150,50,1640
bug-tangentbug,with_roads,not_a_blank_white_page,1637,1229,1,39.729000,37.813000,1,1,1.000000,1,30,10,1640
bug-tangentbug,with_roads,not_a_blank_white_page,935,451,1,30.088000,30.088000,0,1,,,0,0,1640
bug-tangentbug,with_roads,not_a_blank_white_page,1005,1362,1,331.360000,331.360000,0,0,,,0,0,1640
bug-visbug21,with_roads,not_a_blank_white_page,1510,228,1,249.115000,239.182000,1,1,1.000000,1,123,41,1640
bug-visbug21,with_roads,not_a_blank_white_page,51,598,1,57.627000,54.029000,1,1,1.000000,1,42,14,1640
bug-visbug21,with_roads,not_a_blank_white_page,513,457,1,53.836000,45.662000,1,1,1.000000,1,45,15,1640
bug-visbug21,with_roads,not_a_blank_white_page,285,209,1,172.032000,164.520000,1,1,1.478873,1,105,35,1640
bug-visbug21,with_roads,not_a_blank_white_page,1586,1229,1,174.257000,170.978000,1,1,1.000000,1,48,16,1640
bug-visbug21,with_roads,not_a_blank_white_page,178,1365,1,326.301000,326.301000,0,0,,,0,0,1640
bug-visbug21,with_roads,not_a_blank_white_page,942,65,1,201.391000,196.463000,1,1,1.029851,1,69,23,1640
bug-visbug21,with_roads,not_a_blank_white_page,61,191,1,28.937000,22.900000,1,1,1.400000,0,21,7,1640
bug-visbug21,with_roads,not_a_blank_white_page,447,476,1,42.259000,39.785000,1,1,1.000000,1,36,12,1640
bug-visbug21,with_roads,not_a_blank_white_page,1135,1433,1,215.725000,210.005000,1,1,1.000000,1,84,28,1640
bug-visbug21,with_roads,not_a_blank_white_page,54,1265,1,127.310000,121.060000,1,1,1.000000,1,87,29,1640
bug-visbug21,with_roads,not_a_blank_white_page,407,1531,1,465.575000,455.153000,1,1,1.190476,0,150,50,1640
bug-visbug21,with_roads,not_a_blank_white_page,1637,1229,1,42.781000,40.778000,1,1,1.000000,1,30,10,1640
bug-visbug21,with_roads,not_a_blank_white_page,935,451,1,29.765000,29.765000,0,1,,,0,0,1640
bug-visbug21,with_roads,not_a_blank_white_page,1005,1362,1,330.364000,330.364000,0,0,,,0,0,1640
bug-visbug22,with_roads,not_a_blank_white_page,1510,228,1,262.255000,251.653000,1,1,1.073171,1,132,44,1640
bug-visbug22,with_roads,not_a_blank_white_page,51,598,1,61.593000,57.854000,1,1,1.000000,1,42,14,1640
bug-visbug22,with_roads,not_a_blank_white_page,513,457,1,50.599000,47.618000,1,1,1.000000,1,45,15,1640
bug-visbug22,with_roads,not_a_blank_white_page,285,209,1,187.948000,180.217000,1,1,1.478873,1,105,35,1640
bug-visbug22,with_roads,not_a_blank_white_page,1586,1229,1,307.143000,303.851000,1,1,1.000000,1,48,16,1640
bug-visbug22,with_roads,not_a_blank_white_page,178,1365,1,452.103000,452.103000,0,0,,,0,0,1640
bug-visbug22,with_roads,not_a_blank_white_page,942,65,1,174.600000,169.337000,1,1,1.029851,1,69,23,1640
bug-visbug22,with_roads,not_a_blank_white_page,61,191,1,25.106000,23.797000,1,1,1.400000,0,21,7,1640
bug-visbug22,with_roads,not_a_blank_white_page,447,476,1,42.733000,40.226000,1,1,1.000000,1,36,12,1640
bug-visbug22,with_roads,not_a_blank_white_page,1135,1433,1,245.982000,240.046000,1,1,1.000000,1,84,28,1640
bug-visbug22,with_roads,not_a_blank_white_page,54,1265,1,134.831000,128.504000,1,1,1.000000,1,87,29,1640
bug-visbug22,with_roads,not_a_blank_white_page,407,1531,1,601.628000,591.053000,1,1,1.190476,0,150,50,1640
bug-visbug22,with_roads,not_a_blank_white_page,1637,1229,1,39.336000,37.322000,1,1,1.000000,1,30,10,1640
bug-visbug22,with_roads,not_a_blank_white_page,935,451,1,151.543000,143.934000,1,1,1.040816,1,102,34,1640
bug-visbug22,with_roads,not_a_blank_white_page,1005,1362,1,489.390000,489.390000,0,0,,,0,0,1640
bug-bfsbug,with_roads,not_a_blank_white_page,1510,228,1,1965.929000,1955.650000,1,1,1.000000,1,123,41,1640
bug-bfsbug,with_roads,not_a_blank_white_page,51,598,1,555.984000,552.046000,1,1,1.000000,1,42,14,1640
bug-bfsbug,with_roads,not_a_blank_white_page,513,457,1,1290.437000,1286.829000,1,1,1.000000,1,45,15,1640
bug-bfsbug,with_roads,not_a_blank_white_page,285,209,1,1857.636000,1850.500000,1,1,1.000000,1,71,35,1640
bug-bfsbug,with_roads,not_a_blank_white_page,1586,1229,1,447.897000,444.537000,1,1,1.000000,1,48,16,1640
bug-bfsbug,with_roads,not_a_blank_white_page,178,1365,1,2335.327000,2335.327000,0,0,,,0,0,1640
bug-bfsbug,with_roads,not_a_blank_white_page,942,65,1,502.133000,497.271000,1,1,1.000000,1,67,23,1640
bug-bfsbug,with_roads,not_a_blank_white_page,61,191,1,174.590000,173.301000,1,1,1.000000,1,15,7,1640
bug-bfsbug,with_roads,not_a_blank_white_page,447,476,1,352.610000,349.814000,1,1,1.000000,1,36,12,1640
bug-bfsbug,with_roads,not_a_blank_white_page,1135,1433,1,2039.539000,2033.712000,1,1,1.000000,1,84,28,1640
bug-bfsbug,with_roads,not_a_blank_white_page,54,1265,1,1851.389000,1845.167000,1,1,1.000000,1,87,29,1640
bug-bfsbug,with_roads,not_a_blank_white_page,407,1531,1,2151.336000,2142.505000,1,1,1.000000,1,126,42,1640
bug-bfsbug,with_roads,not_a_blank_white_page,1637,1229,1,137.960000,136.055000,1,1,1.000000,1,30,10,1640
bug-bfsbug,with_roads,not_a_blank_white_page,935,451,1,2210.387000,2203.442000,1,1,1.010204,1,99,33,1640
bug-bfsbug,with_roads,not_a_blank_white_page,1005,1362,1,2318.879000,2318.879000,0,0,,,0,0,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,1510,228,1,1959.144000,1949.413000,1,1,1.000000,1,123,41,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,51,598,1,558.110000,554.478000,1,1,1.000000,1,42,14,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,513,457,1,1265.885000,1262.589000,1,1,1.000000,1,45,15,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,285,209,1,1856.702000,1849.463000,1,1,1.000000,1,71,35,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,1586,1229,1,440.898000,437.671000,1,1,1.000000,1,48,16,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,178,1365,1,2362.440000,2362.440000,0,0,,,0,0,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,942,65,1,504.567000,499.535000,1,1,1.000000,1,67,23,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,61,191,1,176.099000,174.739000,1,1,1.000000,1,15,7,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,447,476,1,356.104000,353.511000,1,1,1.000000,1,36,12,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,1135,1433,1,2150.572000,2141.192000,1,1,1.000000,1,84,28,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,54,1265,1,1849.098000,1842.936000,1,1,1.000000,1,87,29,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,407,1531,1,2166.755000,2158.096000,1,1,1.000000,1,126,42,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,1637,1229,1,137.460000,135.604000,1,1,1.000000,1,30,10,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,935,451,1,2190.569000,2183.665000,1,1,1.010204,1,99,33,1640
bug-mem-bfs,with_roads,not_a_blank_white_page,1005,1362,1,2329.461000,2329.461000,0,0,,,0,0,1640
bug-mem-astar,with_roads,not_a_blank_white_page,1510,228,1,370.546000,360.670000,1,1,1.000000,1,123,41,1640
bug-mem-astar,with_roads,not_a_blank_white_page,51,598,1,97.646000,93.729000,1,1,1.000000,1,42,14,1640
bug-mem-astar,with_roads,not_a_blank_white_page,513,457,1,175.103000,171.690000,1,1,1.000000,1,45,15,1640
bug-mem-astar,with_roads,not_a_blank_white_page,285,209,1,409.752000,402.512000,1,1,1.000000,1,71,35,1640
bug-mem-astar,with_roads,not_a_blank_white_page,1586,1229,1,141.992000,138.773000,1,1,1.000000,1,48,16,1640
bug-mem-astar,with_roads,not_a_blank_white_page,178,1365,1,3388.519000,3388.519000,0,0,,,0,0,1640
bug-mem-astar,with_roads,not_a_blank_white_page,942,65,1,101.688000,96.640000,1,1,1.000000,1,67,23,1640
bug-mem-astar,with_roads,not_a_blank_white_page,61,191,1,63.592000,62.224000,1,1,1.000000,1,15,7,1640
bug-mem-astar,with_roads,not_a_blank_white_page,447,476,1,142.912000,140.103000,1,1,1.000000,1,36,12,1640
bug-mem-astar,with_roads,not_a_blank_white_page,1135,1433,1,650.111000,644.271000,1,1,1.000000,1,84,28,1640
bug-mem-astar,with_roads,not_a_blank_white_page,54,1265,1,531.432000,525.406000,1,1,1.000000,1,87,29,1640
bug-mem-astar,with_roads,not_a_blank_white_page,407,1531,1,1390.243000,1381.311000,1,1,1.000000,1,126,42,1640
bug-mem-astar,with_roads,not_a_blank_white_page,1637,1229,1,61.485000,59.537000,1,1,1.000000,1,30,10,1640
bug-mem-astar,with_roads,not_a_blank_white_page,935,451,1,378.840000,371.838000,1,1,1.010204,1,99,33,1640
bug-mem-astar,with_roads,not_a_blank_white_page,1005,1362,1,3360.676000,3360.676000,0,0,,,0,0,1640
bug-fast-bug,with_roads,not_a_blank_white_page,1510,228,1,128.563000,117.723000,1,1,1.170732,0,144,48,1640
bug-fast-bug,with_roads,not_a_blank_white_page,51,598,1,16.641000,13.288000,1,1,1.000000,1,42,14,1640
bug-fast-bug,with_roads,not_a_blank_white_page,513,457,1,14.749000,11.833000,1,1,1.000000,1,45,15,1640
bug-fast-bug,with_roads,not_a_blank_white_page,285,209,1,29.147000,22.176000,1,1,1.478873,1,105,35,1640
bug-fast-bug,with_roads,not_a_blank_white_page,1586,1229,1,111.907000,108.353000,1,1,1.062500,1,51,17,1640
bug-fast-bug,with_roads,not_a_blank_white_page,178,1365,1,195.090000,195.090000,0,0,,,0,0,1640
bug-fast-bug,with_roads,not_a_blank_white_page,942,65,1,112.559000,105.602000,1,1,1.477612,1,99,33,1640
bug-fast-bug,with_roads,not_a_blank_white_page,61,191,1,8.731000,7.463000,1,1,1.400000,0,21,7,1640
bug-fast-bug,with_roads,not_a_blank_white_page,447,476,1,12.176000,9.748000,1,1,1.000000,1,36,12,1640
bug-fast-bug,with_roads,not_a_blank_white_page,1135,1433,1,112.432000,105.042000,1,1,1.285714,0,108,36,1640
bug-fast-bug,with_roads,not_a_blank_white_page,54,1265,1,27.449000,21.255000,1,1,1.000000,1,87,29,1640
bug-fast-bug,with_roads,not_a_blank_white_page,407,1531,1,122.820000,112.295000,1,1,1.214286,1,153,51,1640
bug-fast-bug,with_roads,not_a_blank_white_page,1637,1229,1,10.666000,8.723000,1,1,1.000000,1,30,10,1640
bug-fast-bug,with_roads,not_a_blank_white_page,935,451,1,13364.917000,13357.457000,1,1,1.040816,1,102,34,1640
bug-fast-bug,with_roads,not_a_blank_white_page,1005,1362,1,14731.719000,14731.719000,0,0,,,0,0,1640
bug-step-bug,with_roads,not_a_blank_white_page,1510,228,1,121.595000,110.430000,1,1,1.170732,0,144,48,1640
bug-step-bug,with_roads,not_a_blank_white_page,51,598,1,16.829000,13.479000,1,1,1.000000,1,42,14,1640
bug-step-bug,with_roads,not_a_blank_white_page,513,457,1,14.602000,11.514000,1,1,1.000000,1,45,15,1640
bug-step-bug,with_roads,not_a_blank_white_page,285,209,1,28.610000,21.517000,1,1,1.478873,1,105,35,1640
bug-step-bug,with_roads,not_a_blank_white_page,1586,1229,1,106.494000,102.936000,1,1,1.062500,1,51,17,1640
bug-step-bug,with_roads,not_a_blank_white_page,178,1365,1,193.911000,193.911000,0,0,,,0,0,1640
bug-step-bug,with_roads,not_a_blank_white_page,942,65,1,112.002000,104.956000,1,1,1.477612,1,99,33,1640
bug-step-bug,with_roads,not_a_blank_white_page,61,191,1,9.033000,7.708000,1,1,1.400000,0,21,7,1640
bug-step-bug,with_roads,not_a_blank_white_page,447,476,1,12.248000,9.824000,1,1,1.000000,1,36,12,1640
bug-step-bug,with_roads,not_a_blank_white_page,1135,1433,1,112.550000,105.157000,1,1,1.285714,0,108,36,1640
bug-step-bug,with_roads,not_a_blank_white_page,54,1265,1,27.669000,21.581000,1,1,1.000000,1,87,29,1640
bug-step-bug,with_roads,not_a_blank_white_page,407,1531,1,122.570000,111.950000,1,1,1.214286,1,153,51,1640
bug-step-bug,with_roads,not_a_blank_white_page,1637,1229,1,10.294000,8.336000,1,1,1.000000,1,30,10,1640
bug-step-bug,with_roads,not_a_blank_white_page,935,451,1,13371.859000,13364.466000,1,1,1.040816,1,102,34,1640
bug-step-bug,with_roads,not_a_blank_white_page,1005,1362,1,14699.860000,14699.860000,0,0,,,0,0,1640
bug-lookahead,with_roads,not_a_blank_white_page,1510,228,1,126.953000,116.629000,1,1,1.048780,0,129,43,1640
bug-lookahead,with_roads,not_a_blank_white_page,51,598,1,42.943000,39.195000,1,1,1.000000,1,42,14,1640
bug-lookahead,with_roads,not_a_blank_white_page,513,457,1,36.812000,33.733000,1,1,1.000000,1,45,15,1640
bug-lookahead,with_roads,not_a_blank_white_page,285,209,1,86.596000,79.315000,1,1,1.478873,1,105,35,1640
bug-lookahead,with_roads,not_a_blank_white_page,1586,1229,1,39.607000,36.325000,1,1,1.000000,1,48,16,1640
bug-lookahead,with_roads,not_a_blank_white_page,178,1365,1,7819.658000,7819.658000,0,0,,,0,0,1640
bug-lookahead,with_roads,not_a_blank_white_page,942,65,1,60.196000,54.998000,1,1,1.029851,1,69,23,1640
bug-lookahead,with_roads,not_a_blank_white_page,61,191,1,19.315000,17.992000,1,1,1.400000,0,21,7,1640
bug-lookahead,with_roads,not_a_blank_white_page,447,476,1,28.873000,26.368000,1,1,1.000000,1,36,12,1640
bug-lookahead,with_roads,not_a_blank_white_page,1135,1433,1,76.962000,69.545000,1,1,1.285714,0,108,36,1640
bug-lookahead,with_roads,not_a_blank_white_page,54,1265,1,84.018000,77.906000,1,1,1.000000,1,87,29,1640
bug-lookahead,with_roads,not_a_blank_white_page,407,1531,1,250.215000,223.738000,1,1,3.023810,1,381,127,1640
bug-lookahead,with_roads,not_a_blank_white_page,1637,1229,1,23.987000,22.007000,1,1,1.000000,1,30,10,1640
bug-lookahead,with_roads,not_a_blank_white_page,935,451,1,85.689000,78.762000,1,1,1.010204,1,99,33,1640
bug-lookahead,with_roads,not_a_blank_white_page,1005,1362,1,7764.218000,7764.218000,0,0,,,0,0,1640
bug-bug0,no_roads,orbit,661,114,1,28.882000,22.483000,1,1,1.000000,1,69,23,900
bug-bug0,no_roads,orbit,25,767,1,27.206000,20.580000,1,1,1.000000,1,75,25,900
bug-bug0,no_roads,orbit,283,251,1,5.202000,4.745000,1,1,1.000000,1,6,2,900
bug-bug0,no_roads,orbit,229,142,1,5.713000,4.800000,1,1,1.000000,1,9,3,900
bug-bug0,no_roads,orbit,762,104,1,22.938000,17.862000,1,1,1.000000,1,66,22,900
bug-bug0,no_roads,orbit,700,766,1,9.631000,8.047000,1,1,1.000000,1,18,6,900
bug-bug0,no_roads,orbit,564,89,1,17.078000,13.488000,1,1,1.000000,1,48,16,900
bug-bug0,no_roads,orbit,610,435,1,7.808000,6.489000,1,1,1.000000,1,18,6,900
bug-bug0,no_roads,orbit,32,30,1,4.585000,4.259000,1,1,1.000000,1,6,2,900
bug-bug0,no_roads,orbit,95,224,1,13.493000,11.634000,1,1,1.000000,1,27,9,900
bug-bug0,no_roads,orbit,239,522,1,21.374000,17.340000,1,1,1.000000,1,51,17,900
bug-bug0,no_roads,orbit,623,27,1,21.612000,16.665000,1,1,1.000000,1,60,20,900
bug-bug0,no_roads,orbit,580,203,1,14.325000,11.346000,1,1,1.000000,1,39,13,900
bug-bug0,no_roads,orbit,741,672,1,14.597000,12.489000,1,1,1.000000,1,27,9,900
bug-bug0,no_roads,orbit,726,564,1,17.808000,13.996000,1,1,1.000000,1,54,18,900
bug-bug1,no_roads,orbit,661,114,1,25.614000,19.727000,1,1,1.000000,1,69,23,900
bug-bug1,no_roads,orbit,25,767,1,25.720000,19.455000,1,1,1.000000,1,75,25,900
bug-bug1,no_roads,orbit,283,251,1,4.420000,4.096000,1,1,1.000000,1,6,2,900
bug-bug1,no_roads,orbit,229,142,1,4.708000,3.939000,1,1,1.000000,1,9,3,900
bug-bug1,no_roads,orbit,762,104,1,21.810000,16.135000,1,1,1.000000,1,66,22,900
bug-bug1,no_roads,orbit,700,766,1,8.256000,6.920000,1,1,1.000000,1,18,6,900
bug-bug1,no_roads,orbit,564,89,1,15.383000,12.012000,1,1,1.000000,1,48,16,900
bug-bug1,no_roads,orbit,610,435,1,6.896000,5.596000,1,1,1.000000,1,18,6,900
bug-bug1,no_roads,orbit,32,30,1,3.475000,3.218000,1,1,1.000000,1,6,2,900
bug-bug1,no_roads,orbit,95,224,1,20.895000,18.817000,1,1,1.000000,1,27,9,900
bug-bug1,no_roads,orbit,239,522,1,6389.473000,6385.508000,1,1,1.000000,1,51,17,900
bug-bug1,no_roads,orbit,623,27,1,20.612000,15.813000,1,1,1.000000,1,60,20,900
bug-bug1,no_roads,orbit,580,203,1,13.205000,10.400000,1,1,1.000000,1,39,13,900
bug-bug1,no_roads,orbit,741,672,1,16.637000,14.510000,1,1,1.000000,1,27,9,900
bug-bug1,no_roads,orbit,726,564,1,16.938000,12.913000,1,1,1.000000,1,54,18,900
bug-bug2,no_roads,orbit,661,114,1,35.267000,29.478000,1,1,1.000000,1,69,23,900
bug-bug2,no_roads,orbit,25,767,1,36.019000,29.937000,1,1,1.000000,1,75,25,900
bug-bug2,no_roads,orbit,283,251,1,6.224000,5.948000,1,1,1.000000,1,6,2,900
bug-bug2,no_roads,orbit,229,142,1,7.000000,6.285000,1,1,1.000000,1,9,3,900
bug-bug2,no_roads,orbit,762,104,1,28.930000,24.414000,1,1,1.000000,1,66,22,900
bug-bug2,no_roads,orbit,700,766,1,11.806000,10.520000,1,1,1.000000,1,18,6,900
bug-bug2,no_roads,orbit,564,89,1,22.294000,18.989000,1,1,1.000000,1,48,16,900
bug-bug2,no_roads,orbit,610,435,1,9.878000,8.768000,1,1,1.000000,1,18,6,900
bug-bug2,no_roads,orbit,32,30,1,5.259000,4.990000,1,1,1.000000,1,6,2,900
bug-bug2,no_roads,orbit,95,224,1,20.470000,18.778000,1,1,1.000000,1,27,9,900
bug-bug2,no_roads,orbit,239,522,1,24.852000,24.852000,0,1,,,0,0,900
bug-bug2,no_roads,orbit,623,27,1,27.215000,22.972000,1,1,1.000000,1,60,20,900
bug-bug2,no_roads,orbit,580,203,1,18.721000,15.940000,1,1,1.000000,1,39,13,900
bug-bug2,no_roads,orbit,741,672,1,22.046000,20.097000,1,1,1.000000,1,27,9,900
bug-bug2,no_roads,orbit,726,564,1,24.591000,20.958000,1,1,1.000000,1,54,18,900
bug-distbug,no_roads,orbit,661,114,1,36.885000,31.118000,1,1,1.000000,1,69,23,900
bug-distbug,no_roads,orbit,25,767,1,39.485000,33.438000,1,1,1.000000,1,75,25,900
bug-distbug,no_roads,orbit,283,251,1,5.733000,5.371000,1,1,1.000000,1,6,2,900
bug-distbug,no_roads,orbit,229,142,1,6.773000,6.102000,1,1,1.000000,1,9,3,900
bug-distbug,no_roads,orbit,762,104,1,31.837000,26.992000,1,1,1.000000,1,66,22,900
bug-distbug,no_roads,orbit,700,766,1,11.376000,10.085000,1,1,1.000000,1,18,6,900
bug-distbug,no_roads,orbit,564,89,1,23.080000,19.792000,1,1,1.000000,1,48,16,900
bug-distbug,no_roads,orbit,610,435,1,10.089000,8.998000,1,1,1.000000,1,18,6,900
bug-distbug,no_roads,orbit,32,30,1,4.618000,4.410000,1,1,1.000000,1,6,2,900
bug-distbug,no_roads,orbit,95,224,1,21.463000,19.666000,1,1,1.000000,1,27,9,900
bug-distbug,no_roads,orbit,239,522,1,48.149000,48.149000,0,1,,,0,0,900
bug-distbug,no_roads,orbit,623,27,1,29.301000,25.054000,1,1,1.000000,1,60,20,900
bug-distbug,no_roads,orbit,580,203,1,20.317000,17.716000,1,1,1.000000,1,39,13,900
