algo,scenario,map,start,goal,time_us,reachable,reached_goal,opt_ratio,first_move_correct
astar-dial-precomp-bfs,no_roads,arena,408,344,87.0,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,269,59,51.8,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,270,88,34.7,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,97,545,128.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,77,600,116.9,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,140,144,17.0,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,533,617,39.8,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,184,298,99.6,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,595,474,20.6,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,235,607,93.7,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,224,349,18.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,448,419,21.6,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,491,584,22.9,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,506,135,130.2,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,278,254,7.7,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,72,377,164.8,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,21,622,163.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,259,249,106.2,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,7,79,13.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,60,258,55.1,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,76,32,28.0,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,369,79,98.9,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,581,267,103.7,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,313,545,55.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,238,607,89.8,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,149,529,146.8,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,273,529,137.3,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,457,212,73.2,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,106,110,20.4,1,1,1.000000,1
landmark-2,no_roads,arena,126,25,54.1,1,1,1.000000,1
landmark-2,no_roads,arena,308,275,133.5,1,1,1.000000,1
landmark-2,no_roads,arena,252,156,95.6,1,1,1.000000,1
landmark-2,no_roads,arena,115,613,556.3,1,1,1.000000,1
landmark-2,no_roads,arena,99,473,312.1,1,1,1.000000,1
landmark-2,no_roads,arena,32,30,25.4,1,1,1.000000,1
landmark-2,no_roads,arena,105,247,488.0,1,1,1.000000,1
landmark-2,no_roads,arena,262,572,221.1,1,1,1.000000,1
landmark-2,no_roads,arena,27,222,584.4,1,1,1.000000,1
landmark-2,no_roads,arena,613,470,141.7,1,1,1.000000,1
landmark-2,no_roads,arena,249,502,659.6,1,1,1.000000,1
landmark-2,no_roads,arena,311,6,262.0,1,1,1.000000,1
landmark-2,no_roads,arena,178,473,567.5,1,1,1.000000,1
landmark-2,no_roads,arena,381,311,92.2,1,1,1.000000,1
landmark-2,no_roads,arena,174,242,143.0,1,1,1.000000,1
landmark-2,no_roads,arena,375,115,518.1,1,1,1.000000,1
landmark-2,no_roads,arena,104,427,277.1,1,1,1.000000,1
landmark-2,no_roads,arena,110,404,315.3,1,1,1.000000,1
landmark-2,no_roads,arena,388,297,190.4,1,1,1.000000,1
