algo,scenario,map,start,goal,n_goals,total_time_us,peak_step_us,reached,ref_reachable,opt_ratio,first_move_correct,cost_walked,steps_taken,tiles_revealed
bug-bug2,no_roads,hopscotch,658,592,1,130.972000,51.794000,1,1,1.000000,1,12,4,1240
bug-bug2,no_roads,hopscotch,532,336,1,744.985000,139.569000,1,1,1.000000,1,78,26,1240
bug-bug2,no_roads,hopscotch,247,213,1,68.346000,26.221000,1,1,1.000000,1,9,3,1240
bug-bug2,no_roads,hopscotch,1004,77,1,1072.266000,269.778000,1,1,1.000000,1,111,37,1240
bug-bug2,no_roads,hopscotch,73,227,1,234.239000,46.633000,1,1,1.000000,1,30,10,1240
bug-bug2,no_roads,hopscotch,522,554,1,32.234000,32.234000,1,1,1.000000,1,3,1,1240
bug-bug2,no_roads,hopscotch,1189,65,1,930.471000,53.524000,1,1,1.000000,1,108,36,1240
bug-bug2,no_roads,hopscotch,477,999,1,659.707000,91.198000,1,1,1.000000,1,69,23,1240
bug-bug2,no_roads,hopscotch,526,1067,1,933.450000,119.728000,1,1,1.200000,1,108,36,1240
bug-bug2,with_roads,hopscotch,275,62,1,700.092000,114.696000,1,1,1.184211,1,45,27,1240
bug-bug2,with_roads,hopscotch,658,592,1,121.595000,37.907000,1,1,1.000000,1,12,4,1240
bug-bug2,with_roads,hopscotch,532,336,1,753.562000,133.767000,1,1,1.173913,1,54,26,1240
bug-bug2,with_roads,hopscotch,247,213,1,69.991000,26.857000,1,1,1.000000,1,9,3,1240
bug-bug2,with_roads,hopscotch,1004,77,1,1129.480000,302.033000,1,1,1.082474,1,105,37,1240
bug-bug2,with_roads,hopscotch,73,227,1,236.714000,48.705000,1,1,1.200000,1,24,10,1240
bug-bug2,with_roads,hopscotch,522,554,1,34.544000,34.544000,1,1,1.000000,1,3,1,1240
bug-bug2,with_roads,hopscotch,1189,65,1,981.731000,55.215000,1,1,1.159091,1,102,36,1240
bug-bug2,with_roads,hopscotch,477,999,1,639.735000,90.297000,1,1,1.000000,1,65,23,1240
bug-bug2,with_roads,hopscotch,526,1067,1,921.836000,111.580000,1,1,1.200000,1,108,36,1240
bug-bug2,no_roads,hourglass,265,61,1,371.537000,46.474000,1,1,1.000000,1,45,15,1215
bug-bug2,no_roads,hourglass,525,330,1,183.586000,36.070000,1,1,1.000000,1,21,7,1215
bug-bug2,no_roads,hourglass,988,76,1,869.116000,83.604000,1,1,1.000000,1,102,34,1215
bug-bug2,no_roads,hourglass,71,225,1,200.623000,31.905000,1,1,1.000000,1,24,8,1215
bug-bug2,no_roads,hourglass,513,546,1,144.124000,27.235000,1,1,1.000000,1,18,6,1215
bug-bug2,no_roads,hourglass,467,983,1,506.125000,61.746000,1,1,1.000000,1,57,19,1215
bug-bug2,no_roads,hourglass,232,846,1,586.034000,53.209000,1,1,1.000000,1,69,23,1215
bug-bug2,no_roads,hourglass,810,621,1,134.742000,26.563000,1,1,1.000000,1,21,7,1215
bug-bug2,no_roads,hourglass,103,1075,1,916.081000,84.648000,1,1,1.000000,1,108,36,1215
bug-bug2,no_roads,hourglass,295,889,1,442.575000,34.205000,1,1,1.000000,1,66,22,1215
bug-bug2,with_roads,hourglass,265,61,1,372.278000,44.009000,1,1,1.000000,1,45,15,1215
bug-bug2,with_roads,hourglass,525,330,1,183.633000,36.457000,1,1,1.000000,1,21,7,1215
bug-bug2,with_roads,hourglass,988,76,1,894.177000,84.274000,1,1,1.000000,1,102,34,1215
bug-bug2,with_roads,hourglass,71,225,1,203.471000,31.320000,1,1,1.000000,1,24,8,1215
bug-bug2,with_roads,hourglass,513,546,1,151.052000,28.543000,1,1,1.000000,1,18,6,1215
bug-bug2,with_roads,hourglass,467,983,1,520.958000,62.308000,1,1,1.000000,1,57,19,1215
bug-bug2,with_roads,hourglass,232,846,1,610.977000,54.245000,1,1,1.000000,1,69,23,1215
bug-bug2,with_roads,hourglass,810,621,1,130.178000,26.155000,1,1,1.000000,1,21,7,1215
bug-bug2,with_roads,hourglass,103,1075,1,921.306000,92.960000,1,1,1.000000,1,108,36,1215
bug-bug2,with_roads,hourglass,295,889,1,435.793000,33.963000,1,1,1.000000,1,66,22,1215
bug-bug2,no_roads,impossible_knot,1502,251,1,578.650000,51.631000,1,1,1.000000,1,75,25,2000
bug-bug2,no_roads,impossible_knot,51,1749,1,1930.923000,248.181000,1,1,1.046154,1,204,68,2000
bug-bug2,no_roads,impossible_knot,648,576,1,721.797000,116.060000,1,1,1.041667,1,75,25,2000
bug-bug2,no_roads,impossible_knot,521,316,1,374.439000,68.904000,1,1,1.000000,1,39,13,2000
bug-bug2,no_roads,impossible_knot,1737,229,1,1802.343000,203.974000,1,1,1.682927,0,207,69,2000
bug-bug2,no_roads,impossible_knot,1597,1747,1,74.408000,29.903000,1,1,1.000000,1,9,3,2000
bug-bug2,no_roads,impossible_knot,1276,191,1,1022.550000,140.506000,1,1,1.028571,1,108,36,2000
bug-bug2,no_roads,impossible_knot,1382,991,1,1149.807000,138.316000,1,1,1.200000,1,126,42,2000
bug-bug2,no_roads,impossible_knot,65,61,1,85.123000,29.828000,1,1,1.000000,1,12,4,2000
bug-bug2,no_roads,impossible_knot,204,509,1,463.822000,76.407000,1,1,1.000000,1,54,18,2000
bug-bug2,with_roads,impossible_knot,1502,251,1,537.312000,52.885000,1,1,1.489796,1,73,25,2000
bug-bug2,with_roads,impossible_knot,51,1749,1,1823.095000,237.489000,1,1,1.619835,0,196,68,2000
bug-bug2,with_roads,impossible_knot,648,576,1,861.023000,145.013000,1,1,1.041667,1,75,25,2000
bug-bug2,with_roads,impossible_knot,521,316,1,360.640000,65.067000,1,1,1.054054,1,39,13,2000
bug-bug2,with_roads,impossible_knot,1737,229,1,1804.583000,207.089000,1,1,1.682927,0,207,69,2000
bug-bug2,with_roads,impossible_knot,1597,1747,1,74.087000,30.952000,1,1,1.000000,1,9,3,2000
bug-bug2,with_roads,impossible_knot,1276,191,1,980.350000,145.319000,1,1,1.028571,1,108,36,2000
bug-bug2,with_roads,impossible_knot,1382,991,1,1101.106000,137.702000,1,1,1.200000,1,126,42,2000
bug-bug2,with_roads,impossible_knot,65,61,1,84.954000,30.435000,1,1,1.666667,0,10,4,2000
bug-bug2,with_roads,impossible_knot,204,509,1,456.734000,75.533000,1,1,1.428571,0,40,18,2000
bug-bug2,no_roads,labyrinth,1883,319,1,5860.178000,762.126000,1,1,1.000000,1,708,236,2500
bug-bug2,no_roads,labyrinth,55,2189,1,5594.812000,1152.327000,1,1,1.000000,1,651,217,2500
bug-bug2,no_roads,labyrinth,804,707,1,73.230000,31.343000,1,1,1.000000,1,9,3,2500
bug-bug2,no_roads,labyrinth,651,389,1,1750.991000,537.641000,1,1,1.000000,1,168,56,2500
bug-bug2,no_roads,labyrinth,2179,287,1,4603.205000,992.173000,1,1,1.000000,1,516,172,2500
bug-bug2,no_roads,labyrinth,2005,2187,1,1671.553000,252.849000,1,1,1.000000,1,210,70,2500
bug-bug2,no_roads,labyrinth,1607,228,1,2949.367000,349.628000,1,1,1.000000,1,384,128,2500
bug-bug2,no_roads,labyrinth,1739,1243,1,4417.016000,619.402000,1,1,1.000000,1,546,182,2500
bug-bug2,no_roads,labyrinth,71,66,1,163.310000,43.759000,1,1,1.000000,1,21,7,2500
bug-bug2,no_roads,labyrinth,243,639,1,361.986000,80.050000,1,1,1.000000,1,42,14,2500
bug-bug2,with_roads,labyrinth,1883,319,1,6035.371000,936.890000,1,1,1.107981,1,472,236,2500
bug-bug2,with_roads,labyrinth,55,2189,1,5690.496000,1143.163000,1,1,1.204204,0,401,217,2500
bug-bug2,with_roads,labyrinth,804,707,1,74.777000,33.043000,1,1,1.000000,1,9,3,2500
bug-bug2,with_roads,labyrinth,651,389,1,1723.129000,366.896000,1,1,1.195122,1,98,56,2500
bug-bug2,with_roads,labyrinth,2179,287,1,4602.779000,998.034000,1,1,1.125000,1,306,172,2500
bug-bug2,with_roads,labyrinth,2005,2187,1,1843.338000,368.805000,1,1,1.019417,1,210,70,2500
bug-bug2,with_roads,labyrinth,1607,228,1,2984.530000,351.971000,1,1,1.187050,1,165,129,2500
bug-bug2,with_roads,labyrinth,1739,1243,1,4365.030000,571.628000,1,1,1.089005,1,416,182,2500
bug-bug2,with_roads,labyrinth,71,66,1,167.483000,44.575000,1,1,1.375000,0,11,7,2500
bug-bug2,with_roads,labyrinth,243,639,1,352.092000,79.602000,1,1,1.000000,1,32,14,2500
bug-bug2,no_roads,landscape,714,114,1,528.045000,87.295000,1,1,1.000000,1,60,20,900
bug-bug2,no_roads,landscape,25,819,1,701.698000,59.217000,1,1,1.000000,1,81,27,900
bug-bug2,no_roads,landscape,303,267,1,591.427000,52.526000,1,1,1.000000,1,72,24,900
bug-bug2,no_roads,landscape,242,142,1,498.134000,51.560000,1,1,1.000000,1,60,20,900
bug-bug2,no_roads,landscape,814,104,1,770.812000,132.495000,1,1,1.000000,1,72,24,900
bug-bug2,no_roads,landscape,752,818,1,152.254000,33.656000,1,1,1.000000,1,18,6,900
bug-bug2,no_roads,landscape,588,89,1,525.742000,111.768000,1,1,1.000000,1,54,18,900
bug-bug2,no_roads,landscape,651,462,1,254.069000,50.174000,1,1,1.000000,1,27,9,900
bug-bug2,no_roads,landscape,32,30,1,37.963000,23.391000,1,1,1.000000,1,6,2,900
bug-bug2,no_roads,landscape,95,236,1,491.420000,36.484000,1,1,1.000000,1,63,21,900
bug-bug2,with_roads,landscape,714,114,1,557.105000,102.506000,1,1,1.000000,1,60,20,900
bug-bug2,with_roads,landscape,25,819,1,805.888000,63.224000,1,1,1.000000,1,81,27,900
bug-bug2,with_roads,landscape,303,267,1,642.705000,60.833000,1,1,1.000000,1,72,24,900
bug-bug2,with_roads,landscape,242,142,1,485.152000,53.647000,1,1,1.052632,0,60,20,900
bug-bug2,with_roads,landscape,814,104,1,653.631000,66.651000,1,1,1.090909,1,72,24,900
bug-bug2,with_roads,landscape,752,818,1,151.803000,33.734000,1,1,1.000000,1,18,6,900
bug-bug2,with_roads,landscape,588,89,1,445.673000,74.549000,1,1,1.000000,1,54,18,900
bug-bug2,with_roads,landscape,651,462,1,278.952000,51.003000,1,1,1.000000,1,27,9,900
bug-bug2,with_roads,landscape,32,30,1,50.368000,35.891000,1,1,1.000000,1,4,2,900
bug-bug2,with_roads,landscape,95,236,1,508.109000,43.846000,1,1,1.000000,1,63,21,900
bug-bug2,no_roads,maimai,852,143,1,1389.097000,167.984000,1,1,1.365854,1,168,56,1050
bug-bug2,no_roads,maimai,32,991,1,513.856000,83.752000,1,1,1.000000,1,57,19,1050
bug-bug2,no_roads,maimai,363,325,1,497.273000,93.682000,1,1,1.000000,1,42,14,1050
bug-bug2,no_roads,maimai,297,181,1,443.989000,66.129000,1,1,1.000000,1,48,16,1050
bug-bug2,no_roads,maimai,986,132,1,450.849000,72.583000,1,1,1.000000,1,51,17,1050
bug-bug2,no_roads,maimai,911,990,1,579.454000,75.410000,1,1,1.000000,1,87,29,1050
bug-bug2,no_roads,maimai,720,114,1,289.082000,57.441000,1,1,1.000000,1,36,12,1050
bug-bug2,no_roads,maimai,783,554,1,1071.140000,129.829000,1,1,1.586207,1,138,46,1050
bug-bug2,no_roads,maimai,46,44,1,39.450000,23.408000,1,1,1.000000,1,6,2,1050
bug-bug2,no_roads,maimai,122,291,1,446.158000,63.443000,1,1,1.000000,1,57,19,1050
bug-bug2,with_roads,maimai,852,143,1,1620.437000,182.672000,1,1,2.186667,1,164,56,1050
bug-bug2,with_roads,maimai,32,991,1,495.955000,73.011000,1,1,1.000000,1,57,19,1050
bug-bug2,with_roads,maimai,363,325,1,355.152000,78.898000,1,1,1.025641,1,40,14,1050
bug-bug2,with_roads,maimai,297,181,1,404.645000,59.985000,1,1,1.600000,1,48,16,1050
bug-bug2,with_roads,maimai,986,132,1,440.771000,65.457000,1,1,1.000000,1,51,17,1050
bug-bug2,with_roads,maimai,911,990,1,574.738000,73.414000,1,1,1.000000,1,87,29,1050
bug-bug2,with_roads,maimai,720,114,1,294.200000,57.768000,1,1,1.000000,1,36,12,1050
bug-bug2,with_roads,maimai,783,554,1,1161.105000,134.264000,1,1,1.586207,1,138,46,1050
bug-bug2,with_roads,maimai,46,44,1,42.976000,26.902000,1,1,1.000000,1,6,2,1050
bug-bug2,with_roads,maimai,122,291,1,473.508000,65.661000,1,1,1.593750,0,51,19,1050
bug-bug2,no_roads,mandelbrot,1465,250,1,830.268000,117.358000,1,1,1.000000,1,87,29,2050
bug-bug2,no_roads,mandelbrot,52,1700,1,1025.008000,99.074000,1,1,1.076923,1,126,42,2050
bug-bug2,no_roads,mandelbrot,625,560,1,422.740000,56.201000,1,1,1.000000,1,45,15,2050
bug-bug2,no_roads,mandelbrot,514,315,1,119.154000,36.665000,1,1,1.000000,1,12,4,2050
bug-bug2,no_roads,mandelbrot,1688,219,1,835.793000,63.710000,1,1,1.000000,1,87,29,2050
bug-bug2,no_roads,mandelbrot,1548,1698,1,66.906000,27.842000,1,1,1.000000,1,9,3,2050
bug-bug2,no_roads,mandelbrot,2044,1255,1,1055.529000,89.691000,1,1,1.000000,1,120,40,2050
bug-bug2,no_roads,mandelbrot,188,1359,1,994.737000,117.644000,1,1,1.060606,1,105,35,2050
bug-bug2,no_roads,mandelbrot,62,201,1,315.706000,42.405000,1,1,1.000000,1,33,11,2050
bug-bug2,no_roads,mandelbrot,501,534,1,866.975000,63.583000,1,1,1.000000,1,99,33,2050
bug-bug2,with_roads,mandelbrot,1465,250,1,817.584000,129.054000,1,1,1.000000,1,87,29,2050
bug-bug2,with_roads,mandelbrot,52,1700,1,1005.731000,98.232000,1,1,1.076923,1,126,42,2050
bug-bug2,with_roads,mandelbrot,625,560,1,408.559000,56.982000,1,1,1.250000,1,45,15,2050
bug-bug2,with_roads,mandelbrot,514,315,1,115.548000,35.320000,1,1,1.000000,1,12,4,2050
bug-bug2,with_roads,mandelbrot,1688,219,1,791.608000,59.926000,1,1,1.051948,1,81,29,2050
bug-bug2,with_roads,mandelbrot,1548,1698,1,67.569000,28.060000,1,1,1.000000,1,9,3,2050
bug-bug2,with_roads,mandelbrot,2044,1255,1,1042.624000,89.304000,1,1,1.000000,1,120,40,2050
bug-bug2,with_roads,mandelbrot,188,1359,1,975.542000,110.735000,1,1,1.117647,1,95,35,2050
bug-bug2,with_roads,mandelbrot,62,201,1,265.652000,33.274000,1,1,1.736842,0,33,11,2050
bug-bug2,with_roads,mandelbrot,501,534,1,878.190000,60.593000,1,1,1.434783,1,99,33,2050
bug-bug2,no_roads,mark_of_the_sun_god,127,25,1,83.131000,35.856000,1,1,1.000000,1,12,4,676
bug-bug2,no_roads,mark_of_the_sun_god,323,287,1,305.672000,62.570000,1,1,1.000000,1,33,11,676
bug-bug2,no_roads,mark_of_the_sun_god,261,161,1,92.348000,27.198000,1,1,1.000000,1,12,4,676
bug-bug2,no_roads,mark_of_the_sun_god,111,648,1,1136.823000,139.768000,1,1,1.047619,1,132,44,676
bug-bug2,no_roads,mark_of_the_sun_god,96,501,1,620.607000,96.389000,1,1,1.000000,1,78,26,676
bug-bug2,no_roads,mark_of_the_sun_god,32,30,1,44.313000,25.205000,1,1,1.000000,1,6,2,676
bug-bug2,no_roads,mark_of_the_sun_god,102,253,1,1042.803000,88.665000,1,1,1.046512,1,135,45,676
bug-bug2,no_roads,mark_of_the_sun_god,273,607,1,1038.755000,107.828000,1,1,1.428571,0,120,40,676
bug-bug2,no_roads,mark_of_the_sun_god,27,664,1,1198.264000,121.095000,1,1,1.043478,1,144,48,676
bug-bug2,no_roads,mark_of_the_sun_god,232,648,1,1392.181000,104.827000,1,1,1.033333,1,186,62,676
bug-bug2,with_roads,mark_of_the_sun_god,127,25,1,80.459000,33.622000,1,1,1.000000,1,12,4,676
bug-bug2,with_roads,mark_of_the_sun_god,323,287,1,306.759000,62.507000,1,1,1.307692,0,17,11,676
bug-bug2,with_roads,mark_of_the_sun_god,261,161,1,93.670000,27.438000,1,1,1.000000,1,12,4,676
bug-bug2,with_roads,mark_of_the_sun_god,111,648,1,1146.881000,136.997000,1,1,1.223404,1,115,45,676
bug-bug2,with_roads,mark_of_the_sun_god,96,501,1,621.415000,95.475000,1,1,1.121212,1,74,26,676
bug-bug2,with_roads,mark_of_the_sun_god,32,30,1,44.747000,25.568000,1,1,1.000000,1,6,2,676
bug-bug2,with_roads,mark_of_the_sun_god,102,253,1,1050.759000,86.741000,1,1,1.154639,1,112,46,676
bug-bug2,with_roads,mark_of_the_sun_god,273,607,1,1021.324000,107.155000,1,1,1.428571,0,120,40,676
bug-bug2,with_roads,mark_of_the_sun_god,27,664,1,1193.651000,120.048000,1,1,1.533333,0,138,48,676
bug-bug2,with_roads,mark_of_the_sun_god,232,648,1,1413.029000,99.741000,1,1,1.101351,1,163,63,676
bug-bug2,no_roads,maze_runner,1863,315,1,2095.654000,373.238000,1,1,1.584906,1,252,84,2500
bug-bug2,no_roads,maze_runner,56,2169,1,2129.052000,322.362000,1,1,1.175676,1,261,87,2500
bug-bug2,no_roads,maze_runner,797,693,1,152.362000,50.790000,1,1,1.000000,1,18,6,2500
bug-bug2,no_roads,maze_runner,644,378,1,1097.290000,176.714000,1,1,1.131579,1,129,43,2500
bug-bug2,no_roads,maze_runner,2158,287,1,1888.654000,279.657000,1,1,1.000000,1,216,72,2500
bug-bug2,no_roads,maze_runner,1983,2167,1,703.573000,140.087000,1,1,1.000000,1,78,26,2500
bug-bug2,no_roads,maze_runner,1578,225,1,1505.323000,349.658000,1,1,1.100000,1,165,55,2500
bug-bug2,no_roads,maze_runner,1716,1230,1,1132.763000,139.130000,1,1,1.000000,1,141,47,2500
bug-bug2,no_roads,maze_runner,71,66,1,243.194000,44.298000,1,1,1.000000,1,33,11,2500
bug-bug2,no_roads,maze_runner,240,633,1,446.030000,68.420000,1,1,1.000000,1,54,18,2500
bug-bug2,with_roads,maze_runner,1863,315,1,2036.660000,363.499000,1,1,1.584906,1,252,84,2500
bug-bug2,with_roads,maze_runner,56,2169,1,2378.757000,316.343000,1,1,1.221698,1,259,87,2500
bug-bug2,with_roads,maze_runner,797,693,1,156.073000,54.524000,1,1,1.750000,1,14,6,2500
bug-bug2,with_roads,maze_runner,644,378,1,1073.349000,169.678000,1,1,2.020833,1,97,43,2500
bug-bug2,with_roads,maze_runner,2158,287,1,2041.041000,299.323000,1,1,1.103093,0,214,72,2500
bug-bug2,with_roads,maze_runner,1983,2167,1,678.283000,139.148000,1,1,1.000000,1,78,26,2500
bug-bug2,with_roads,maze_runner,1578,225,1,1485.654000,318.376000,1,1,1.230159,1,155,55,2500
bug-bug2,with_roads,maze_runner,1716,1230,1,1143.374000,141.358000,1,1,1.000000,1,141,47,2500
bug-bug2,with_roads,maze_runner,71,66,1,235.029000,44.511000,1,1,1.117647,1,19,11,2500
bug-bug2,with_roads,maze_runner,240,633,1,431.749000,69.040000,1,1,1.045455,1,46,18,2500
bug-bug2,no_roads,merchant_ship,790,116,1,1070.737000,166.555000,1,1,1.352941,0,138,46,945
bug-bug2,no_roads,merchant_ship,25,922,1,1290.096000,146.310000,1,1,1.513514,1,168,56,945
bug-bug2,no_roads,merchant_ship,307,271,1,34.312000,34.312000,1,1,1.000000,1,3,1,945
bug-bug2,no_roads,merchant_ship,244,145,1,759.487000,94.656000,1,1,1.000000,1,87,29,945
bug-bug2,no_roads,merchant_ship,917,106,1,544.802000,68.256000,1,1,1.000000,1,69,23,945
bug-bug2,no_roads,merchant_ship,836,921,1,401.464000,72.177000,1,1,1.000000,1,60,20,945
bug-bug2,no_roads,merchant_ship,650,91,1,383.318000,61.144000,1,1,1.000000,1,48,16,945
bug-bug2,no_roads,merchant_ship,734,483,1,159.464000,28.618000,1,1,1.000000,1,21,7,945
bug-bug2,no_roads,merchant_ship,32,30,1,37.704000,21.749000,1,1,1.000000,1,6,2,945
bug-bug2,no_roads,merchant_ship,97,239,1,108.847000,30.819000,1,1,1.000000,1,12,4,945
bug-bug2,with_roads,merchant_ship,790,116,1,1307.662000,164.289000,1,1,1.604938,1,130,46,945
bug-bug2,with_roads,merchant_ship,25,922,1,1315.604000,153.051000,1,1,1.723404,1,162,56,945
bug-bug2,with_roads,merchant_ship,307,271,1,33.730000,33.730000,1,1,1.000000,1,3,1,945
bug-bug2,with_roads,merchant_ship,244,145,1,755.678000,83.958000,1,1,1.322034,0,78,30,945
bug-bug2,with_roads,merchant_ship,917,106,1,594.774000,71.356000,1,1,1.285714,1,63,23,945
bug-bug2,with_roads,merchant_ship,836,921,1,415.587000,72.903000,1,1,1.000000,1,60,20,945
bug-bug2,with_roads,merchant_ship,650,91,1,395.081000,61.916000,1,1,1.058824,1,36,16,945
bug-bug2,with_roads,merchant_ship,734,483,1,158.791000,28.309000,1,1,1.000000,1,21,7,945
bug-bug2,with_roads,merchant_ship,32,30,1,38.613000,22.865000,1,1,1.000000,1,6,2,945
bug-bug2,with_roads,merchant_ship,97,239,1,104.936000,30.642000,1,1,1.000000,1,12,4,945
bug-bug2,no_roads,metropolitan_dystopia,1740,300,1,2068.815000,463.075000,1,1,1.027397,0,225,75,2500
bug-bug2,no_roads,metropolitan_dystopia,54,2031,1,2164.662000,405.558000,1,1,1.076923,1,252,84,2500
bug-bug2,no_roads,metropolitan_dystopia,773,688,1,1554.100000,388.185000,1,1,1.000000,1,165,55,2500
bug-bug2,no_roads,metropolitan_dystopia,633,381,1,185.431000,52.098000,1,1,1.000000,1,21,7,2500
bug-bug2,no_roads,metropolitan_dystopia,2012,271,1,3899.764000,461.072000,1,1,1.243902,1,459,153,2500
bug-bug2,no_roads,metropolitan_dystopia,1848,2026,1,1048.943000,223.561000,1,1,1.088235,1,111,37,2500
bug-bug2,no_roads,metropolitan_dystopia,2466,1503,1,799.364000,143.449000,1,1,1.066667,1,96,32,2500
bug-bug2,no_roads,metropolitan_dystopia,228,1625,1,1694.867000,308.675000,1,1,1.105263,1,189,63,2500
bug-bug2,no_roads,metropolitan_dystopia,1159,77,1,1141.268000,181.066000,1,1,1.071429,1,135,45,2500
bug-bug2,no_roads,metropolitan_dystopia,69,248,1,615.937000,99.740000,1,1,1.000000,1,87,29,2500
bug-bug2,with_roads,metropolitan_dystopia,1740,300,1,2107.000000,476.137000,1,1,1.354430,0,107,75,2500
bug-bug2,with_roads,metropolitan_dystopia,54,2031,1,2124.424000,417.784000,1,1,1.262295,1,154,84,2500
bug-bug2,with_roads,metropolitan_dystopia,773,688,1,1516.582000,379.177000,1,1,1.000000,1,165,55,2500
bug-bug2,with_roads,metropolitan_dystopia,633,381,1,194.531000,59.953000,1,1,1.000000,1,21,7,2500
bug-bug2,with_roads,metropolitan_dystopia,2012,271,1,3776.633000,437.992000,1,1,1.367550,1,413,153,2500
bug-bug2,with_roads,metropolitan_dystopia,1848,2026,1,1033.906000,215.716000,1,1,1.291667,1,93,37,2500
bug-bug2,with_roads,metropolitan_dystopia,2466,1503,1,817.990000,146.184000,1,1,1.066667,1,96,32,2500
bug-bug2,with_roads,metropolitan_dystopia,228,1625,1,1696.810000,311.049000,1,1,1.213235,1,165,63,2500
bug-bug2,with_roads,metropolitan_dystopia,1159,77,1,1130.853000,170.367000,1,1,1.254717,0,133,45,2500
bug-bug2,with_roads,metropolitan_dystopia,69,248,1,613.967000,103.827000,1,1,1.000000,1,87,29,2500
bug-bug2,no_roads,minimaze,436,66,1,540.258000,105.821000,1,1,1.000000,1,63,21,625
bug-bug2,no_roads,minimaze,13,505,1,706.254000,126.132000,1,1,1.000000,1,87,29,625
bug-bug2,no_roads,minimaze,178,159,1,531.114000,77.975000,1,1,1.000000,1,72,24,625
bug-bug2,no_roads,minimaze,143,89,1,120.168000,41.979000,1,1,1.000000,1,15,5,625
bug-bug2,no_roads,minimaze,503,60,1,496.500000,97.384000,1,1,1.000000,1,60,20,625
bug-bug2,no_roads,minimaze,464,505,1,486.008000,78.656000,1,1,1.052632,1,60,20,625
bug-bug2,no_roads,minimaze,600,371,1,616.091000,80.574000,1,1,1.000000,1,78,26,625
bug-bug2,no_roads,minimaze,46,398,1,410.118000,66.777000,1,1,1.000000,1,54,18,625
bug-bug2,no_roads,minimaze,282,17,1,429.720000,79.727000,1,1,1.000000,1,54,18,625
bug-bug2,no_roads,minimaze,16,49,1,132.008000,26.025000,1,1,1.000000,1,24,8,625
bug-bug2,with_roads,minimaze,436,66,1,549.619000,106.864000,1,1,1.037736,1,55,21,625
bug-bug2,with_roads,minimaze,13,505,1,723.654000,130.880000,1,1,1.118421,0,85,29,625
bug-bug2,with_roads,minimaze,178,159,1,516.220000,80.731000,1,1,1.093750,1,70,24,625
bug-bug2,with_roads,minimaze,143,89,1,131.692000,46.888000,1,1,1.000000,1,15,5,625
bug-bug2,with_roads,minimaze,503,60,1,491.283000,96.232000,1,1,1.160000,1,58,20,625
bug-bug2,with_roads,minimaze,464,505,1,485.104000,78.710000,1,1,1.052632,1,60,20,625
bug-bug2,with_roads,minimaze,600,371,1,610.941000,83.537000,1,1,1.225806,1,76,26,625
bug-bug2,with_roads,minimaze,46,398,1,414.472000,66.468000,1,1,1.219512,1,50,18,625
bug-bug2,with_roads,minimaze,282,17,1,439.156000,86.838000,1,1,1.300000,1,52,18,625
bug-bug2,with_roads,minimaze,16,49,1,132.938000,25.870000,1,1,1.000000,1,24,8,625
bug-bug2,no_roads,not_a_blank_white_page,1510,228,1,1393.478000,126.772000,1,1,1.195122,0,147,49,1640
bug-bug2,no_roads,not_a_blank_white_page,51,598,1,399.926000,51.546000,1,1,1.000000,1,42,14,1640
bug-bug2,no_roads,not_a_blank_white_page,513,457,1,404.102000,64.580000,1,1,1.000000,1,45,15,1640
bug-bug2,no_roads,not_a_blank_white_page,285,209,1,944.553000,54.331000,1,1,1.000000,1,105,35,1640
bug-bug2,no_roads,not_a_blank_white_page,1586,1229,1,378.150000,74.382000,1,1,1.000000,1,48,16,1640
bug-bug2,no_roads,not_a_blank_white_page,942,65,1,557.444000,73.240000,1,1,1.000000,1,69,23,1640
bug-bug2,no_roads,not_a_blank_white_page,61,191,1,180.136000,30.738000,1,1,1.000000,1,21,7,1640
bug-bug2,no_roads,not_a_blank_white_page,447,476,1,295.867000,36.522000,1,1,1.000000,1,36,12,1640
bug-bug2,no_roads,not_a_blank_white_page,1135,1433,1,724.495000,109.444000,1,1,1.000000,1,84,28,1640
bug-bug2,no_roads,not_a_blank_white_page,54,1265,1,754.995000,42.605000,1,1,1.000000,1,87,29,1640
bug-bug2,with_roads,not_a_blank_white_page,1510,228,1,1299.055000,137.070000,1,1,1.195122,0,147,49,1640
bug-bug2,with_roads,not_a_blank_white_page,51,598,1,382.703000,48.926000,1,1,1.000000,1,42,14,1640
bug-bug2,with_roads,not_a_blank_white_page,513,457,1,397.485000,63.213000,1,1,1.000000,1,45,15,1640
bug-bug2,with_roads,not_a_blank_white_page,285,209,1,921.588000,44.087000,1,1,1.478873,1,105,35,1640
bug-bug2,with_roads,not_a_blank_white_page,1586,1229,1,360.382000,60.866000,1,1,1.000000,1,48,16,1640
bug-bug2,with_roads,not_a_blank_white_page,942,65,1,555.852000,71.412000,1,1,1.029851,1,69,23,1640
bug-bug2,with_roads,not_a_blank_white_page,61,191,1,235.683000,38.197000,1,1,1.400000,0,21,7,1640
bug-bug2,with_roads,not_a_blank_white_page,447,476,1,301.668000,38.696000,1,1,1.000000,1,36,12,1640
bug-bug2,with_roads,not_a_blank_white_page,1135,1433,1,725.884000,113.648000,1,1,1.000000,1,84,28,1640
bug-bug2,with_roads,not_a_blank_white_page,54,1265,1,789.353000,42.987000,1,1,1.000000,1,87,29,1640
bug-bug2,no_roads,orbit,661,114,1,633.033000,50.996000,1,1,1.000000,1,69,23,900
bug-bug2,no_roads,orbit,25,767,1,680.685000,46.000000,1,1,1.000000,1,75,25,900
