algo,scenario,map,start,time_us,exact,worst_ratio
bfs,with_roads,surfin,92,52.271000,0,2.538462
bfs,with_roads,surfin,84,51.742000,0,2.076923
bfs,with_roads,surfin,75,51.422000,0,2.333333
bfs,with_roads,surfin,48,52.380000,0,3.000000
bfs,with_roads,surfin,304,1.113000,1,1.000000
bfs,with_roads,surfin,38,52.130000,0,2.040000
bfs-alloc,with_roads,surfin,229,52.103000,0,1.320000
bfs-alloc,with_roads,surfin,40,51.575000,0,2.600000
bfs-alloc,with_roads,surfin,6,50.673000,0,3.000000
bfs-alloc,with_roads,surfin,309,1.332000,1,1.000000
bfs-alloc,with_roads,surfin,92,50.642000,0,2.538462
bfs-alloc,with_roads,surfin,84,50.471000,0,2.076923
bfs-alloc,with_roads,surfin,75,50.795000,0,2.333333
bfs-alloc,with_roads,surfin,48,50.115000,0,3.000000
bfs-alloc,with_roads,surfin,304,1.276000,1,1.000000
bfs-alloc,with_roads,surfin,38,50.572000,0,2.040000
bfs-swap,with_roads,surfin,229,54.655000,0,1.320000
bfs-swap,with_roads,surfin,40,53.948000,0,2.600000
bfs-swap,with_roads,surfin,6,53.014000,0,3.000000
bfs-swap,with_roads,surfin,309,1.615000,1,1.000000
bfs-swap,with_roads,surfin,92,53.369000,0,2.538462
bfs-swap,with_roads,surfin,84,55.249000,0,2.076923
bfs-swap,with_roads,surfin,75,52.823000,0,2.333333
bfs-swap,with_roads,surfin,48,51.193000,0,3.000000
bfs-swap,with_roads,surfin,304,1.264000,1,1.000000
bfs-swap,with_roads,surfin,38,53.389000,0,2.040000
bfs-unrolled,with_roads,surfin,229,57.361000,0,1.320000
bfs-unrolled,with_roads,surfin,40,51.520000,0,2.600000
bfs-unrolled,with_roads,surfin,6,50.662000,0,3.000000
bfs-unrolled,with_roads,surfin,309,1.532000,1,1.000000
bfs-unrolled,with_roads,surfin,92,51.614000,0,2.538462
bfs-unrolled,with_roads,surfin,84,50.789000,0,2.076923
bfs-unrolled,with_roads,surfin,75,51.665000,0,2.333333
bfs-unrolled,with_roads,surfin,48,50.795000,0,3.000000
bfs-unrolled,with_roads,surfin,304,1.705000,1,1.000000
bfs-unrolled,with_roads,surfin,38,51.211000,0,2.040000
bfs,no_roads,sus,1680,584.447000,1,1.000000
bfs,no_roads,sus,262,575.021000,1,1.000000
bfs,no_roads,sus,51,571.403000,1,1.000000
bfs,no_roads,sus,1964,568.020000,1,1.000000
bfs,no_roads,sus,686,577.908000,1,1.000000
bfs,no_roads,sus,599,576.367000,1,1.000000
bfs,no_roads,sus,555,580.737000,1,1.000000
bfs,no_roads,sus,337,569.946000,1,1.000000
bfs,no_roads,sus,1950,590.315000,1,1.000000
bfs,no_roads,sus,240,579.639000,1,1.000000
bfs-alloc,no_roads,sus,1680,582.912000,1,1.000000
bfs-alloc,no_roads,sus,262,610.538000,1,1.000000
bfs-alloc,no_roads,sus,51,566.437000,1,1.000000
bfs-alloc,no_roads,sus,1964,574.894000,1,1.000000
bfs-alloc,no_roads,sus,686,575.869000,1,1.000000
bfs-alloc,no_roads,sus,599,554.960000,1,1.000000
bfs-alloc,no_roads,sus,555,566.492000,1,1.000000
bfs-alloc,no_roads,sus,337,554.359000,1,1.000000
bfs-alloc,no_roads,sus,1950,559.924000,1,1.000000
bfs-alloc,no_roads,sus,240,553.451000,1,1.000000
bfs-swap,no_roads,sus,1680,576.442000,1,1.000000
bfs-swap,no_roads,sus,262,586.388000,1,1.000000
bfs-swap,no_roads,sus,51,556.150000,1,1.000000
bfs-swap,no_roads,sus,1964,594.907000,1,1.000000
bfs-swap,no_roads,sus,686,561.557000,1,1.000000
bfs-swap,no_roads,sus,599,566.090000,1,1.000000
bfs-swap,no_roads,sus,555,560.869000,1,1.000000
bfs-swap,no_roads,sus,337,559.873000,1,1.000000
bfs-swap,no_roads,sus,1950,566.534000,1,1.000000
bfs-swap,no_roads,sus,240,568.189000,1,1.000000
bfs-unrolled,no_roads,sus,1680,559.183000,1,1.000000
bfs-unrolled,no_roads,sus,262,551.134000,1,1.000000
bfs-unrolled,no_roads,sus,51,559.552000,1,1.000000
bfs-unrolled,no_roads,sus,1964,553.624000,1,1.000000
bfs-unrolled,no_roads,sus,686,551.585000,1,1.000000
bfs-unrolled,no_roads,sus,599,549.804000,1,1.000000
bfs-unrolled,no_roads,sus,555,551.865000,1,1.000000
bfs-unrolled,no_roads,sus,337,545.037000,1,1.000000
bfs-unrolled,no_roads,sus,1950,540.307000,1,1.000000
bfs-unrolled,no_roads,sus,240,548.400000,1,1.000000
bfs,with_roads,sus,1680,583.106000,0,1.242188
bfs,with_roads,sus,262,577.045000,0,1.615385
bfs,with_roads,sus,51,568.016000,0,3.000000
bfs,with_roads,sus,1964,574.900000,0,1.220339
bfs,with_roads,sus,686,573.815000,0,1.421053
bfs,with_roads,sus,599,557.524000,0,1.278261
bfs,with_roads,sus,555,571.479000,0,3.000000
bfs,with_roads,sus,337,563.702000,0,1.376471
bfs,with_roads,sus,1950,564.173000,0,1.295455
bfs,with_roads,sus,240,561.544000,0,1.298969
bfs-alloc,with_roads,sus,1680,548.858000,0,1.242188
bfs-alloc,with_roads,sus,262,556.248000,0,1.615385
bfs-alloc,with_roads,sus,51,541.968000,0,3.000000
bfs-alloc,with_roads,sus,1964,548.190000,0,1.220339
bfs-alloc,with_roads,sus,686,550.122000,0,1.421053
bfs-alloc,with_roads,sus,599,540.927000,0,1.278261
bfs-alloc,with_roads,sus,555,557.693000,0,3.000000
bfs-alloc,with_roads,sus,337,543.191000,0,1.376471
bfs-alloc,with_roads,sus,1950,553.098000,0,1.295455
bfs-alloc,with_roads,sus,240,542.801000,0,1.298969
bfs-swap,with_roads,sus,1680,565.759000,0,1.242188
bfs-swap,with_roads,sus,262,548.661000,0,1.615385
bfs-swap,with_roads,sus,51,554.748000,0,3.000000
bfs-swap,with_roads,sus,1964,548.061000,0,1.220339
bfs-swap,with_roads,sus,686,562.354000,0,1.421053
bfs-swap,with_roads,sus,599,550.143000,0,1.278261
bfs-swap,with_roads,sus,555,550.456000,0,3.000000
bfs-swap,with_roads,sus,337,548.073000,0,1.376471
bfs-swap,with_roads,sus,1950,550.069000,0,1.295455
bfs-swap,with_roads,sus,240,549.610000,0,1.298969
bfs-unrolled,with_roads,sus,1680,544.220000,0,1.242188
bfs-unrolled,with_roads,sus,262,546.440000,0,1.615385
bfs-unrolled,with_roads,sus,51,532.819000,0,3.000000
bfs-unrolled,with_roads,sus,1964,550.690000,0,1.220339
bfs-unrolled,with_roads,sus,686,541.900000,0,1.421053
bfs-unrolled,with_roads,sus,599,553.319000,0,1.278261
bfs-unrolled,with_roads,sus,555,534.996000,0,3.000000
bfs-unrolled,with_roads,sus,337,681.932000,0,1.376471
bfs-unrolled,with_roads,sus,1950,540.535000,0,1.295455
bfs-unrolled,with_roads,sus,240,552.454000,0,1.298969
bfs,no_roads,tamzid1,348,27.835000,1,1.000000
bfs,no_roads,tamzid1,90,23.622000,1,1.000000
bfs,no_roads,tamzid1,46,21.539000,1,1.000000
bfs,no_roads,tamzid1,396,23.476000,1,1.000000
bfs,no_roads,tamzid1,176,23.028000,1,1.000000
bfs,no_roads,tamzid1,168,23.592000,1,1.000000
bfs,no_roads,tamzid1,144,22.803000,1,1.000000
bfs,no_roads,tamzid1,100,21.768000,1,1.000000
bfs,no_roads,tamzid1,395,54.915000,1,1.000000
bfs,no_roads,tamzid1,88,97.632000,1,1.000000
bfs-alloc,no_roads,tamzid1,348,64.744000,1,1.000000
bfs-alloc,no_roads,tamzid1,90,34.336000,1,1.000000
bfs-alloc,no_roads,tamzid1,46,30.281000,1,1.000000
bfs-alloc,no_roads,tamzid1,396,81.972000,1,1.000000
bfs-alloc,no_roads,tamzid1,176,30.900000,1,1.000000
bfs-alloc,no_roads,tamzid1,168,30.132000,1,1.000000
bfs-alloc,no_roads,tamzid1,144,30.639000,1,1.000000
bfs-alloc,no_roads,tamzid1,100,30.339000,1,1.000000
bfs-alloc,no_roads,tamzid1,395,34.599000,1,1.000000
bfs-alloc,no_roads,tamzid1,88,32.606000,1,1.000000
bfs-swap,no_roads,tamzid1,348,45.616000,1,1.000000
bfs-swap,no_roads,tamzid1,90,39.079000,1,1.000000
bfs-swap,no_roads,tamzid1,46,39.087000,1,1.000000
bfs-swap,no_roads,tamzid1,396,38.365000,1,1.000000
bfs-swap,no_roads,tamzid1,176,36.318000,1,1.000000
bfs-swap,no_roads,tamzid1,168,34.891000,1,1.000000
bfs-swap,no_roads,tamzid1,144,35.543000,1,1.000000
bfs-swap,no_roads,tamzid1,100,39.028000,1,1.000000
bfs-swap,no_roads,tamzid1,395,35.474000,1,1.000000
bfs-swap,no_roads,tamzid1,88,40.309000,1,1.000000
bfs-unrolled,no_roads,tamzid1,348,32.155000,1,1.000000
bfs-unrolled,no_roads,tamzid1,90,31.437000,1,1.000000
bfs-unrolled,no_roads,tamzid1,46,36.756000,1,1.000000
bfs-unrolled,no_roads,tamzid1,396,31.549000,1,1.000000
bfs-unrolled,no_roads,tamzid1,176,30.840000,1,1.000000
bfs-unrolled,no_roads,tamzid1,168,31.012000,1,1.000000
bfs-unrolled,no_roads,tamzid1,144,30.652000,1,1.000000
bfs-unrolled,no_roads,tamzid1,100,30.498000,1,1.000000
bfs-unrolled,no_roads,tamzid1,395,32.635000,1,1.000000
bfs-unrolled,no_roads,tamzid1,88,30.140000,1,1.000000
bfs,with_roads,tamzid1,348,34.769000,1,1.000000
bfs,with_roads,tamzid1,90,29.748000,1,1.000000
bfs,with_roads,tamzid1,46,26.931000,1,1.000000
bfs,with_roads,tamzid1,396,29.888000,1,1.000000
bfs,with_roads,tamzid1,176,28.867000,1,1.000000
bfs,with_roads,tamzid1,168,29.708000,1,1.000000
bfs,with_roads,tamzid1,144,29.155000,1,1.000000
bfs,with_roads,tamzid1,100,27.441000,1,1.000000
bfs,with_roads,tamzid1,395,30.312000,1,1.000000
bfs,with_roads,tamzid1,88,26.956000,1,1.000000
bfs-alloc,with_roads,tamzid1,348,33.202000,1,1.000000
bfs-alloc,with_roads,tamzid1,90,32.985000,1,1.000000
bfs-alloc,with_roads,tamzid1,46,31.093000,1,1.000000
bfs-alloc,with_roads,tamzid1,396,31.592000,1,1.000000
bfs-alloc,with_roads,tamzid1,176,30.006000,1,1.000000
bfs-alloc,with_roads,tamzid1,168,30.103000,1,1.000000
bfs-alloc,with_roads,tamzid1,144,30.342000,1,1.000000
bfs-alloc,with_roads,tamzid1,100,29.821000,1,1.000000
bfs-alloc,with_roads,tamzid1,395,30.820000,1,1.000000
bfs-alloc,with_roads,tamzid1,88,29.544000,1,1.000000
bfs-swap,with_roads,tamzid1,348,37.480000,1,1.000000
bfs-swap,with_roads,tamzid1,90,36.847000,1,1.000000
bfs-swap,with_roads,tamzid1,46,38.280000,1,1.000000
bfs-swap,with_roads,tamzid1,396,36.429000,1,1.000000
bfs-swap,with_roads,tamzid1,176,44.362000,1,1.000000
bfs-swap,with_roads,tamzid1,168,53.491000,1,1.000000
bfs-swap,with_roads,tamzid1,144,42.929000,1,1.000000
bfs-swap,with_roads,tamzid1,100,66.837000,1,1.000000
bfs-swap,with_roads,tamzid1,395,47.739000,1,1.000000
bfs-swap,with_roads,tamzid1,88,48.004000,1,1.000000
bfs-unrolled,with_roads,tamzid1,348,34.588000,1,1.000000
bfs-unrolled,with_roads,tamzid1,90,33.238000,1,1.000000
bfs-unrolled,with_roads,tamzid1,46,32.376000,1,1.000000
bfs-unrolled,with_roads,tamzid1,396,32.346000,1,1.000000
bfs-unrolled,with_roads,tamzid1,176,31.976000,1,1.000000
bfs-unrolled,with_roads,tamzid1,168,37.352000,1,1.000000
bfs-unrolled,with_roads,tamzid1,144,32.174000,1,1.000000
bfs-unrolled,with_roads,tamzid1,100,31.208000,1,1.000000
bfs-unrolled,with_roads,tamzid1,395,32.795000,1,1.000000
bfs-unrolled,with_roads,tamzid1,88,30.834000,1,1.000000
bfs,no_roads,tea,827,259.395000,1,1.000000
bfs,no_roads,tea,125,270.062000,1,1.000000
bfs,no_roads,tea,25,657.299000,1,1.000000
bfs,no_roads,tea,339,526.036000,1,1.000000
bfs,no_roads,tea,301,496.724000,1,1.000000
bfs,no_roads,tea,272,532.715000,1,1.000000
bfs,no_roads,tea,161,511.150000,1,1.000000
bfs,no_roads,tea,115,699.806000,1,1.000000
bfs,no_roads,tea,870,545.267000,1,1.000000
bfs,no_roads,tea,711,521.213000,1,1.000000
bfs-alloc,no_roads,tea,827,532.246000,1,1.000000
bfs-alloc,no_roads,tea,125,526.440000,1,1.000000
bfs-alloc,no_roads,tea,25,528.321000,1,1.000000
bfs-alloc,no_roads,tea,339,628.998000,1,1.000000
bfs-alloc,no_roads,tea,301,546.972000,1,1.000000
bfs-alloc,no_roads,tea,272,522.036000,1,1.000000
bfs-alloc,no_roads,tea,161,521.331000,1,1.000000
bfs-alloc,no_roads,tea,115,557.033000,1,1.000000
bfs-alloc,no_roads,tea,870,272.575000,1,1.000000
bfs-alloc,no_roads,tea,711,201.561000,1,1.000000
bfs-swap,no_roads,tea,827,202.925000,1,1.000000
bfs-swap,no_roads,tea,125,204.030000,1,1.000000
bfs-swap,no_roads,tea,25,198.083000,1,1.000000
bfs-swap,no_roads,tea,339,198.444000,1,1.000000
bfs-swap,no_roads,tea,301,199.085000,1,1.000000
bfs-swap,no_roads,tea,272,201.279000,1,1.000000
bfs-swap,no_roads,tea,161,204.452000,1,1.000000
bfs-swap,no_roads,tea,115,199.617000,1,1.000000
bfs-swap,no_roads,tea,870,204.421000,1,1.000000
bfs-swap,no_roads,tea,711,199.915000,1,1.000000
bfs-unrolled,no_roads,tea,827,201.338000,1,1.000000
bfs-unrolled,no_roads,tea,125,197.376000,1,1.000000
bfs-unrolled,no_roads,tea,25,193.580000,1,1.000000
bfs-unrolled,no_roads,tea,339,195.941000,1,1.000000
bfs-unrolled,no_roads,tea,301,196.522000,1,1.000000
bfs-unrolled,no_roads,tea,272,197.883000,1,1.000000
bfs-unrolled,no_roads,tea,161,197.082000,1,1.000000
bfs-unrolled,no_roads,tea,115,195.378000,1,1.000000
bfs-unrolled,no_roads,tea,870,196.775000,1,1.000000
bfs-unrolled,no_roads,tea,711,196.154000,1,1.000000
bfs,with_roads,tea,827,206.812000,0,2.333333
bfs,with_roads,tea,125,207.102000,0,3.000000
bfs,with_roads,tea,25,202.079000,0,1.271186
bfs,with_roads,tea,339,206.208000,0,3.000000
bfs,with_roads,tea,301,207.452000,0,2.500000
bfs,with_roads,tea,272,205.034000,0,3.000000
bfs,with_roads,tea,161,211.765000,0,2.172414
bfs,with_roads,tea,115,209.387000,0,1.320000
bfs,with_roads,tea,870,209.768000,0,1.909091
bfs,with_roads,tea,711,204.025000,0,2.133333
bfs-alloc,with_roads,tea,827,198.029000,0,2.333333
bfs-alloc,with_roads,tea,125,197.784000,0,3.000000
bfs-alloc,with_roads,tea,25,194.533000,0,1.271186
bfs-alloc,with_roads,tea,339,200.464000,0,3.000000
bfs-alloc,with_roads,tea,301,200.937000,0,2.500000
bfs-alloc,with_roads,tea,272,198.121000,0,3.000000
bfs-alloc,with_roads,tea,161,198.246000,0,2.172414
bfs-alloc,with_roads,tea,115,194.725000,0,1.320000
bfs-alloc,with_roads,tea,870,197.583000,0,1.909091
bfs-alloc,with_roads,tea,711,200.773000,0,2.133333
bfs-swap,with_roads,tea,827,205.419000,0,2.333333
bfs-swap,with_roads,tea,125,199.921000,0,3.000000
bfs-swap,with_roads,tea,25,198.637000,0,1.271186
bfs-swap,with_roads,tea,339,196.960000,0,3.000000
bfs-swap,with_roads,tea,301,197.783000,0,2.500000
bfs-swap,with_roads,tea,272,196.717000,0,3.000000
bfs-swap,with_roads,tea,161,194.802000,0,2.172414
bfs-swap,with_roads,tea,115,197.424000,0,1.320000
bfs-swap,with_roads,tea,870,195.429000,0,1.909091
bfs-swap,with_roads,tea,711,199.813000,0,2.133333
bfs-unrolled,with_roads,tea,827,194.002000,0,2.333333
bfs-unrolled,with_roads,tea,125,202.357000,0,3.000000
bfs-unrolled,with_roads,tea,25,191.443000,0,1.271186
bfs-unrolled,with_roads,tea,339,201.963000,0,3.000000
bfs-unrolled,with_roads,tea,301,199.897000,0,2.500000
bfs-unrolled,with_roads,tea,272,199.897000,0,3.000000
bfs-unrolled,with_roads,tea,161,196.177000,0,2.172414
bfs-unrolled,with_roads,tea,115,194.385000,0,1.320000
bfs-unrolled,with_roads,tea,870,195.800000,0,1.909091
bfs-unrolled,with_roads,tea,711,195.489000,0,2.133333
bfs,no_roads,the_great_divide,1838,519.919000,1,1.000000
bfs,no_roads,the_great_divide,274,510.162000,1,1.000000
bfs,no_roads,the_great_divide,54,498.292000,1,1.000000
bfs,no_roads,the_great_divide,2143,519.586000,1,1.000000
bfs,no_roads,the_great_divide,758,524.533000,1,1.000000
bfs,no_roads,the_great_divide,680,505.249000,1,1.000000
bfs,no_roads,the_great_divide,610,528.990000,1,1.000000
bfs,no_roads,the_great_divide,356,509.580000,1,1.000000
bfs,no_roads,the_great_divide,2128,516.356000,1,1.000000
bfs,no_roads,the_great_divide,244,501.931000,1,1.000000
bfs-alloc,no_roads,the_great_divide,1838,500.412000,1,1.000000
bfs-alloc,no_roads,the_great_divide,274,488.028000,1,1.000000
bfs-alloc,no_roads,the_great_divide,54,491.862000,1,1.000000
bfs-alloc,no_roads,the_great_divide,2143,492.341000,1,1.000000
bfs-alloc,no_roads,the_great_divide,758,494.523000,1,1.000000
bfs-alloc,no_roads,the_great_divide,680,499.847000,1,1.000000
bfs-alloc,no_roads,the_great_divide,610,489.306000,1,1.000000
bfs-alloc,no_roads,the_great_divide,356,497.794000,1,1.000000
bfs-alloc,no_roads,the_great_divide,2128,494.328000,1,1.000000
bfs-alloc,no_roads,the_great_divide,244,492.911000,1,1.000000
bfs-swap,no_roads,the_great_divide,1838,502.224000,1,1.000000
bfs-swap,no_roads,the_great_divide,274,481.854000,1,1.000000
bfs-swap,no_roads,the_great_divide,54,495.573000,1,1.000000
bfs-swap,no_roads,the_great_divide,2143,501.670000,1,1.000000
bfs-swap,no_roads,the_great_divide,758,524.730000,1,1.000000
bfs-swap,no_roads,the_great_divide,680,497.178000,1,1.000000
bfs-swap,no_roads,the_great_divide,610,497.023000,1,1.000000
bfs-swap,no_roads,the_great_divide,356,495.835000,1,1.000000
bfs-swap,no_roads,the_great_divide,2128,501.791000,1,1.000000
bfs-swap,no_roads,the_great_divide,244,500.557000,1,1.000000
bfs-unrolled,no_roads,the_great_divide,1838,499.925000,1,1.000000
bfs-unrolled,no_roads,the_great_divide,274,477.033000,1,1.000000
bfs-unrolled,no_roads,the_great_divide,54,500.265000,1,1.000000
bfs-unrolled,no_roads,the_great_divide,2143,494.865000,1,1.000000
bfs-unrolled,no_roads,the_great_divide,758,487.202000,1,1.000000
bfs-unrolled,no_roads,the_great_divide,680,501.986000,1,1.000000
bfs-unrolled,no_roads,the_great_divide,610,483.549000,1,1.000000
bfs-unrolled,no_roads,the_great_divide,356,490.944000,1,1.000000
bfs-unrolled,no_roads,the_great_divide,2128,490.468000,1,1.000000
bfs-unrolled,no_roads,the_great_divide,244,492.652000,1,1.000000
bfs,with_roads,the_great_divide,1838,534.865000,0,2.642857
bfs,with_roads,the_great_divide,274,504.528000,0,2.538462
bfs,with_roads,the_great_divide,54,517.067000,0,3.000000
bfs,with_roads,the_great_divide,2143,540.344000,0,2.352941
bfs,with_roads,the_great_divide,758,527.452000,0,2.076923
bfs,with_roads,the_great_divide,680,531.487000,0,2.689655
bfs,with_roads,the_great_divide,610,518.372000,0,2.195122
bfs,with_roads,the_great_divide,356,512.971000,0,2.480000
bfs,with_roads,the_great_divide,2128,548.608000,0,1.844037
bfs,with_roads,the_great_divide,244,521.357000,0,2.640000
bfs-alloc,with_roads,the_great_divide,1838,509.227000,0,2.642857
bfs-alloc,with_roads,the_great_divide,274,506.848000,0,2.538462
bfs-alloc,with_roads,the_great_divide,54,493.935000,0,3.000000
bfs-alloc,with_roads,the_great_divide,2143,503.867000,0,2.352941
bfs-alloc,with_roads,the_great_divide,758,501.748000,0,2.076923
bfs-alloc,with_roads,the_great_divide,680,503.079000,0,2.689655
bfs-alloc,with_roads,the_great_divide,610,506.458000,0,2.195122
bfs-alloc,with_roads,the_great_divide,356,499.365000,0,2.480000
bfs-alloc,with_roads,the_great_divide,2128,520.426000,0,1.844037
bfs-alloc,with_roads,the_great_divide,244,498.533000,0,2.640000
bfs-swap,with_roads,the_great_divide,1838,520.590000,0,2.642857
bfs-swap,with_roads,the_great_divide,274,504.472000,0,2.538462
bfs-swap,with_roads,the_great_divide,54,497.074000,0,3.000000
bfs-swap,with_roads,the_great_divide,2143,505.963000,0,2.352941
bfs-swap,with_roads,the_great_divide,758,497.742000,0,2.076923
bfs-swap,with_roads,the_great_divide,680,515.544000,0,2.689655
bfs-swap,with_roads,the_great_divide,610,490.549000,0,2.195122
bfs-swap,with_roads,the_great_divide,356,501.055000,0,2.480000
bfs-swap,with_roads,the_great_divide,2128,497.942000,0,1.844037
bfs-swap,with_roads,the_great_divide,244,490.991000,0,2.640000
bfs-unrolled,with_roads,the_great_divide,1838,510.524000,0,2.642857
bfs-unrolled,with_roads,the_great_divide,274,482.608000,0,2.538462
bfs-unrolled,with_roads,the_great_divide,54,500.271000,0,3.000000
bfs-unrolled,with_roads,the_great_divide,2143,495.807000,0,2.352941
bfs-unrolled,with_roads,the_great_divide,758,497.001000,0,2.076923
bfs-unrolled,with_roads,the_great_divide,680,487.686000,0,2.689655
bfs-unrolled,with_roads,the_great_divide,610,498.331000,0,2.195122
bfs-unrolled,with_roads,the_great_divide,356,491.324000,0,2.480000
bfs-unrolled,with_roads,the_great_divide,2128,493.260000,0,1.844037
bfs-unrolled,with_roads,the_great_divide,244,488.269000,0,2.640000
bfs,no_roads,the_powerful_egg,1535,446.279000,1,1.000000
bfs,no_roads,the_powerful_egg,256,455.920000,1,1.000000
bfs,no_roads,the_powerful_egg,61,439.722000,1,1.000000
bfs,no_roads,the_powerful_egg,647,438.466000,1,1.000000
bfs,no_roads,the_powerful_egg,570,451.967000,1,1.000000
bfs,no_roads,the_powerful_egg,517,444.708000,1,1.000000
bfs,no_roads,the_powerful_egg,321,439.554000,1,1.000000
bfs,no_roads,the_powerful_egg,236,446.235000,1,1.000000
bfs,no_roads,the_powerful_egg,1620,455.590000,1,1.000000
bfs,no_roads,the_powerful_egg,1314,445.679000,1,1.000000
bfs-alloc,no_roads,the_powerful_egg,1535,450.338000,1,1.000000
bfs-alloc,no_roads,the_powerful_egg,256,432.201000,1,1.000000
bfs-alloc,no_roads,the_powerful_egg,61,443.054000,1,1.000000
bfs-alloc,no_roads,the_powerful_egg,647,451.409000,1,1.000000
bfs-alloc,no_roads,the_powerful_egg,570,482.500000,1,1.000000
bfs-alloc,no_roads,the_powerful_egg,517,442.822000,1,1.000000
bfs-alloc,no_roads,the_powerful_egg,321,497.161000,1,1.000000
bfs-alloc,no_roads,the_powerful_egg,236,425.157000,1,1.000000
bfs-alloc,no_roads,the_powerful_egg,1620,429.841000,1,1.000000
bfs-alloc,no_roads,the_powerful_egg,1314,427.936000,1,1.000000
bfs-swap,no_roads,the_powerful_egg,1535,434.446000,1,1.000000
bfs-swap,no_roads,the_powerful_egg,256,425.254000,1,1.000000
bfs-swap,no_roads,the_powerful_egg,61,424.898000,1,1.000000
bfs-swap,no_roads,the_powerful_egg,647,430.520000,1,1.000000
bfs-swap,no_roads,the_powerful_egg,570,438.214000,1,1.000000
bfs-swap,no_roads,the_powerful_egg,517,436.332000,1,1.000000
bfs-swap,no_roads,the_powerful_egg,321,436.168000,1,1.000000
bfs-swap,no_roads,the_powerful_egg,236,434.533000,1,1.000000
bfs-swap,no_roads,the_powerful_egg,1620,436.773000,1,1.000000
bfs-swap,no_roads,the_powerful_egg,1314,435.487000,1,1.000000
bfs-unrolled,no_roads,the_powerful_egg,1535,435.650000,1,1.000000
bfs-unrolled,no_roads,the_powerful_egg,256,428.757000,1,1.000000
bfs-unrolled,no_roads,the_powerful_egg,61,421.173000,1,1.000000
bfs-unrolled,no_roads,the_powerful_egg,647,419.357000,1,1.000000
bfs-unrolled,no_roads,the_powerful_egg,570,423.440000,1,1.000000
bfs-unrolled,no_roads,the_powerful_egg,517,426.654000,1,1.000000
bfs-unrolled,no_roads,the_powerful_egg,321,422.626000,1,1.000000
bfs-unrolled,no_roads,the_powerful_egg,236,436.291000,1,1.000000
bfs-unrolled,no_roads,the_powerful_egg,1620,436.135000,1,1.000000
bfs-unrolled,no_roads,the_powerful_egg,1314,418.410000,1,1.000000
bfs,with_roads,the_powerful_egg,1535,454.805000,0,1.217822
bfs,with_roads,the_powerful_egg,256,440.734000,0,2.111111
bfs,with_roads,the_powerful_egg,61,449.640000,0,3.000000
bfs,with_roads,the_powerful_egg,647,439.822000,0,1.568182
bfs,with_roads,the_powerful_egg,570,449.261000,0,1.666667
bfs,with_roads,the_powerful_egg,517,442.007000,0,1.454545
bfs,with_roads,the_powerful_egg,321,444.376000,0,2.000000
bfs,with_roads,the_powerful_egg,236,439.192000,0,1.909091
bfs,with_roads,the_powerful_egg,1620,446.683000,0,1.066667
bfs,with_roads,the_powerful_egg,1314,449.605000,0,1.083333
bfs-alloc,with_roads,the_powerful_egg,1535,430.595000,0,1.217822
bfs-alloc,with_roads,the_powerful_egg,256,427.227000,0,2.111111
bfs-alloc,with_roads,the_powerful_egg,61,424.213000,0,3.000000
bfs-alloc,with_roads,the_powerful_egg,647,431.136000,0,1.568182
bfs-alloc,with_roads,the_powerful_egg,570,444.401000,0,1.666667
bfs-alloc,with_roads,the_powerful_egg,517,429.092000,0,1.454545
bfs-alloc,with_roads,the_powerful_egg,321,422.305000,0,2.000000
bfs-alloc,with_roads,the_powerful_egg,236,421.978000,0,1.909091
bfs-alloc,with_roads,the_powerful_egg,1620,431.094000,0,1.066667
bfs-alloc,with_roads,the_powerful_egg,1314,436.425000,0,1.083333
bfs-swap,with_roads,the_powerful_egg,1535,427.268000,0,1.217822
bfs-swap,with_roads,the_powerful_egg,256,425.932000,0,2.111111
bfs-swap,with_roads,the_powerful_egg,61,428.082000,0,3.000000
bfs-swap,with_roads,the_powerful_egg,647,454.160000,0,1.568182
bfs-swap,with_roads,the_powerful_egg,570,429.633000,0,1.666667
bfs-swap,with_roads,the_powerful_egg,517,434.473000,0,1.454545
bfs-swap,with_roads,the_powerful_egg,321,423.771000,0,2.000000
bfs-swap,with_roads,the_powerful_egg,236,446.957000,0,1.909091
bfs-swap,with_roads,the_powerful_egg,1620,434.038000,0,1.066667
bfs-swap,with_roads,the_powerful_egg,1314,426.325000,0,1.083333
bfs-unrolled,with_roads,the_powerful_egg,1535,421.425000,0,1.217822
bfs-unrolled,with_roads,the_powerful_egg,256,419.208000,0,2.111111
bfs-unrolled,with_roads,the_powerful_egg,61,432.730000,0,3.000000
bfs-unrolled,with_roads,the_powerful_egg,647,419.125000,0,1.568182
bfs-unrolled,with_roads,the_powerful_egg,570,430.245000,0,1.666667
bfs-unrolled,with_roads,the_powerful_egg,517,425.713000,0,1.454545
bfs-unrolled,with_roads,the_powerful_egg,321,424.514000,0,2.000000
bfs-unrolled,with_roads,the_powerful_egg,236,421.595000,0,1.909091
bfs-unrolled,with_roads,the_powerful_egg,1620,427.002000,0,1.066667
bfs-unrolled,with_roads,the_powerful_egg,1314,421.822000,0,1.083333
bfs,no_roads,thread_of_connection,61,87.647000,1,1.000000
bfs,no_roads,thread_of_connection,13,86.239000,1,1.000000
bfs,no_roads,thread_of_connection,181,84.506000,1,1.000000
bfs,no_roads,thread_of_connection,161,82.350000,1,1.000000
bfs,no_roads,thread_of_connection,139,81.874000,1,1.000000
