map,tech,time_us,optimality,optimal_cost,n_roads
default_large2,dial_exact,636.9,1.0,120,139
default_large2,dial_exact,873.6,1.0,152,139
default_large2,dial_exact,859.1,1.0,211,139
default_large2,dial_exact,580.5,1.0,97,139
default_large2,dial_exact,346.7,1.0,62,139
default_large2,dial_exact,758.5,1.0,128,139
default_large2,dial_exact,569.7,1.0,140,139
default_large2,dial_exact,290.8,1.0,117,139
default_large2,dial_exact,379.7,1.0,110,139
default_large2,dial_exact,432.5,1.0,143,139
default_large2,dial_exact,530.4,1.0,120,139
default_large2,dial_exact,339.5,1.0,72,139
default_large2,dial_exact,1005.5,1.0,206,139
default_large2,dial_exact,947.3,1.0,148,139
default_large2,dial_exact,719.8,1.0,135,139
default_large2,dial_exact,697.2,1.0,122,139
default_large2,dial_exact,1070.4,1.0,191,139
default_large2,dial_exact,995.3,1.0,178,139
default_large2,dial_exact,811.1,1.0,118,139
default_large2,dial_exact,916.7,1.0,226,139
default_large2,dial_exact,498.6,1.0,95,139
default_large2,dial_exact,255.3,1.0,109,139
default_large2,dial_exact,1020.5,1.0,210,139
default_large2,dial_exact,344.3,1.0,82,139
default_large2,dial_exact,368.5,1.0,125,139
default_large2,dial_exact,49.4,1.0,32,139
default_large2,dial_exact,200.1,1.0,93,139
default_large2,dial_exact,476.4,1.0,111,139
default_large2,dial_exact,1021.8,1.0,168,139
default_large2,dial_exact,103.2,1.0,28,139
default_large2,dial_exact,809.0,1.0,174,139
default_large2,dial_exact,1050.7,1.0,232,139
default_large2,dial_exact,313.5,1.0,68,139
default_large2,dial_exact,984.1,1.0,225,139
default_large2,dial_exact,1028.7,1.0,184,139
default_large2,dial_exact,270.7,1.0,160,139
default_large2,dial_exact,932.8,1.0,160,139
default_large2,dial_exact,199.4,1.0,53,139
default_large2,dial_exact,1084.6,1.0,206,139
default_large2,dial_exact,109.6,1.0,64,139
default_large2,dial_exact,700.6,1.0,150,139
default_large2,dial_exact,18.7,1.0,11,139
default_large2,dial_exact,877.0,1.0,135,139
default_large2,dial_exact,1005.8,1.0,193,139
default_large2,dial_exact,781.9,1.0,167,139
default_large2,dial_exact,401.0,1.0,167,139
default_large2,dial_exact,161.4,1.0,43,139
default_large2,dial_exact,645.9,1.0,99,139
default_large2,dial_exact,371.4,1.0,84,139
default_large2,dial_exact,651.8,1.0,159,139
default_large2,dial_exact,667.8,1.0,147,139
default_large2,dial_exact,346.9,1.0,107,139
default_large2,dial_exact,905.7,1.0,150,139
default_large2,dial_exact,1046.6,1.0,190,139
default_large2,dial_exact,232.6,1.0,107,139
default_large2,dial_exact,436.4,1.0,87,139
default_large2,dial_exact,237.0,1.0,108,139
default_large2,dial_exact,517.5,1.0,111,139
default_large2,dial_exact,1108.3,1.0,230,139
default_large2,dial_exact,883.7,1.0,175,139
default_large2,dial_exact,373.2,1.0,117,139
default_large2,dial_exact,255.4,1.0,54,139
default_large2,dial_exact,38.2,1.0,31,139
default_large2,dial_exact,574.7,1.0,91,139
default_large2,dial_exact,47.3,1.0,20,139
default_large2,dial_exact,1136.0,1.0,228,139
default_large2,dial_exact,221.8,1.0,56,139
default_large2,dial_exact,937.4,1.0,189,139
default_large2,dial_exact,1027.9,1.0,201,139
default_large2,dial_exact,211.8,1.0,45,139
default_large2,dial_exact,348.5,1.0,141,139
default_large2,dial_exact,1015.9,1.0,159,139
default_large2,dial_exact,183.6,1.0,58,139
default_large2,dial_exact,656.9,1.0,127,139
default_large2,dial_exact,436.8,1.0,152,139
default_large2,dial_exact,542.5,1.0,144,139
default_large2,dial_exact,519.8,1.0,110,139
default_large2,dial_exact,872.2,1.0,164,139
default_large2,dial_exact,690.4,1.0,125,139
default_large2,dial_exact,91.9,1.0,30,139
default_large2,dial_exact,897.8,1.0,160,139
default_large2,dial_exact,1045.9,1.0,197,139
default_large2,dial_exact,380.8,1.0,80,139
default_large2,dial_exact,676.0,1.0,123,139
default_large2,dial_exact,744.5,1.0,107,139
default_large2,dial_exact,495.7,1.0,117,139
default_large2,dial_exact,405.6,1.0,128,139
default_large2,dial_exact,911.8,1.0,143,139
default_large2,dial_exact,817.0,1.0,172,139
default_large2,dial_exact,314.3,1.0,146,139
default_large2,dial_exact,1017.0,1.0,167,139
default_large2,dial_exact,355.1,1.0,68,139
default_large2,dial_exact,947.6,1.0,169,139
default_large2,dial_exact,805.0,1.0,149,139
default_large2,dial_exact,538.9,1.0,112,139
default_large2,dial_exact,1110.2,1.0,248,139
default_large2,dial_exact,28.0,1.0,21,139
default_large2,dial_exact,94.2,1.0,34,139
default_large2,dial_exact,417.1,1.0,119,139
default_large2,dial_exact,72.8,1.0,30,139
default_large2,dial_exact,797.8,1.0,167,139
default_large2,dial_exact,81.3,1.0,51,139
default_large2,dial_exact,285.6,1.0,91,139
default_large2,dial_exact,574.4,1.0,164,139
default_large2,dial_exact,1030.3,1.0,200,139
default_large2,dial_exact,195.2,1.0,68,139
default_large2,dial_exact,978.8,1.0,160,139
default_large2,dial_exact,294.2,1.0,72,139
default_large2,dial_exact,779.9,1.0,118,139
default_large2,dial_exact,847.9,1.0,144,139
default_large2,dial_exact,60.7,1.0,24,139
default_large2,dial_exact,318.8,1.0,58,139
default_large2,dial_exact,57.5,1.0,22,139
default_large2,dial_exact,329.7,1.0,85,139
default_large2,dial_exact,891.5,1.0,225,139
default_large2,dial_exact,1043.4,1.0,200,139
default_large2,dial_exact,465.6,1.0,148,139
default_large2,dial_exact,877.4,1.0,178,139
default_large2,dial_exact,287.8,1.0,57,139
default_large2,dial_exact,310.6,1.0,69,139
default_large2,dial_exact,557.9,1.0,92,139
default_large2,dial_exact,237.3,1.0,61,139
default_large2,dial_exact,915.8,1.0,163,139
default_large2,dial_exact,230.4,1.0,75,139
default_large2,dial_exact,368.5,1.0,102,139
default_large2,dial_exact,92.5,1.0,41,139
default_large2,dial_exact,205.3,1.0,75,139
default_large2,dial_exact,890.4,1.0,154,139
default_large2,dial_exact,879.6,1.0,163,139
default_large2,dial_exact,1049.2,1.0,187,139
default_large2,dial_exact,759.1,1.0,123,139
default_large2,dial_exact,880.5,1.0,133,139
default_large2,dial_exact,691.0,1.0,194,139
default_large2,dial_exact,503.7,1.0,115,139
default_large2,dial_exact,343.0,1.0,61,139
default_large2,dial_exact,794.2,1.0,135,139
default_large2,dial_exact,336.7,1.0,70,139
default_large2,dial_exact,441.0,1.0,112,139
default_large2,dial_exact,645.1,1.0,100,139
default_large2,dial_exact,229.1,1.0,57,139
default_large2,dial_exact,579.8,1.0,101,139
default_large2,dial_exact,781.4,1.0,129,139
default_large2,dial_exact,1064.7,1.0,195,139
default_large2,dial_exact,896.7,1.0,125,139
default_large2,dial_exact,931.4,1.0,225,139
default_large2,dial_exact,554.8,1.0,106,139
default_large2,dial_exact,698.1,1.0,122,139
default_large2,dial_exact,676.4,1.0,116,139
default_large2,dial_exact,658.2,1.0,97,139
default_large2,dial_exact,601.1,1.0,102,139
default_large2,dial_exact,565.0,1.0,126,139
default_large2,dial_exact,1015.2,1.0,170,139
default_large2,dial_exact,1121.3,1.0,215,139
default_large2,dial_exact,22.4,1.0,11,139
default_large2,dial_exact,1027.8,1.0,237,139
default_large2,dial_exact,1081.2,1.0,191,139
default_large2,dial_exact,203.9,1.0,55,139
default_large2,astar_heap,849.0,1.0,154,139
default_large2,astar_heap,970.9,1.0,176,139
default_large2,astar_heap,403.5,1.0,179,139
default_large2,astar_heap,319.6,1.0,112,139
default_large2,astar_heap,406.6,1.0,99,139
default_large2,astar_heap,30.5,1.0,32,139
default_large2,astar_heap,432.7,1.0,101,139
default_large2,astar_heap,170.4,1.0,72,139
default_large2,astar_heap,1162.9,1.0,162,139
default_large2,astar_heap,495.6,1.0,100,139
default_large2,astar_heap,394.1,1.0,135,139
default_large2,astar_heap,131.3,1.0,64,139
default_large2,astar_heap,137.6,1.0,78,139
default_large2,astar_heap,295.5,1.0,88,139
default_large2,astar_heap,1522.7,1.0,211,139
default_large2,astar_heap,704.6,1.0,177,139
default_large2,astar_heap,702.0,1.0,138,139
default_large2,astar_heap,9.5,1.0,11,139
default_large2,astar_heap,806.0,1.0,181,139
default_large2,astar_heap,277.3,1.0,71,139
default_large2,astar_heap,525.1,1.0,99,139
default_large2,astar_heap,653.7,1.0,155,139
default_large2,astar_heap,372.3,1.0,126,139
default_large2,astar_heap,1157.2,1.0,199,139
default_large2,astar_heap,666.9,1.0,129,139
default_large2,astar_heap,1552.7,1.0,231,139
default_large2,astar_heap,1203.3,1.0,172,139
default_large2,astar_heap,143.2,1.0,50,139
default_large2,astar_heap,174.0,1.0,66,139
default_large2,astar_heap,273.7,1.0,123,139
default_large2,astar_heap,136.6,1.0,65,139
default_large2,astar_heap,370.3,1.0,86,139
default_large2,astar_heap,424.9,1.0,98,139
default_large2,astar_heap,1112.5,1.0,182,139
default_large2,astar_heap,667.8,1.0,116,139
default_large2,astar_heap,494.4,1.0,158,139
default_large2,astar_heap,1155.6,1.0,192,139
default_large2,astar_heap,1562.3,1.0,268,139
default_large2,astar_heap,471.0,1.0,104,139
default_large2,astar_heap,455.7,1.0,117,139
default_large2,astar_heap,1093.8,1.0,191,139
default_large2,astar_heap,1071.4,1.0,176,139
default_large2,astar_heap,80.0,1.0,84,139
default_large2,astar_heap,712.2,1.0,120,139
default_large2,astar_heap,712.4,1.0,152,139
default_large2,astar_heap,844.8,1.0,211,139
