algo,scenario,map,si,gi,time_us,reachable,reached_goal,opt_ratio,first_move_correct
astar bucket cheb w=1,no_roads,thread_of_connection,382,4,260.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,61,41,11.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,87,374,290.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,19,260,604.2,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,394,377,35.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,85,303,226.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,74,22,405.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,206,256,402.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,21,250,189.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,127,164,88.2,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,56,245,500.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,381,288,105.3,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,91,152,23.3,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,96,104,350.9,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,293,13,384.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,105,226,135.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,291,164,259.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,177,94,55.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,59,270,272.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,thread_of_connection,20,327,260.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,61,13,418.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,181,161,12.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,139,80,288.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,56,374,151.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,47,398,123.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,299,17,95.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,16,50,219.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,134,147,223.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,351,14,225.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,382,118,474.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,374,296,46.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,137,315,87.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,397,184,247.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,3,94,325.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,299,232,63.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,184,91,550.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,133,229,159.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,56,50,220.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,268,53,445.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,250,235,77.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,176,23,222.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,322,369,240.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,72,266,397.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,43,377,189.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,198,255,20.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,391,115,140.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,38,24,218.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,142,196,300.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,43,147,32.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,55,268,398.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,184,319,238.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,256,96,59.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,260,245,40.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,127,177,180.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,39,100,317.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,366,161,83.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,96,323,429.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,268,179,371.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,380,137,506.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,221,29,72.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,143,17,460.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,215,284,415.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,178,36,60.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,129,385,269.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,215,129,140.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,347,281,53.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,321,83,104.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,176,80,259.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,163,382,99.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,370,175,236.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,395,302,367.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,394,283,348.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,255,137,85.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,79,353,115.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,344,49,179.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,25,60,39.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,89,94,279.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,299,35,89.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,273,270,20.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,326,363,23.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,165,378,202.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,5,62,18.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,369,177,108.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,232,61,54.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,198,305,421.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,92,319,79.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,1,175,298.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,349,105,95.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,352,58,266.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,200,352,612.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,118,89,245.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,262,95,428.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,371,364,363.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,0,220,71.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,342,9,120.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,61,255,207.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,206,154,384.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,30,155,273.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,385,43,159.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,46,340,156.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,38,365,448.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,73,74,13.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,332,376,29.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,97,176,38.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,363,299,295.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,129,371,136.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,119,211,484.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,283,262,12.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,308,357,268.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,318,68,148.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,163,140,20.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,35,231,169.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,10,397,182.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,378,143,189.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,397,137,187.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,3,39,370.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,33,143,335.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,37,17,12.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,224,39,420.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,356,152,62.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,184,340,62.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,131,371,54.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,76,388,155.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,391,331,27.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,160,331,177.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,288,114,537.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,52,53,11.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,303,245,21.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,299,291,64.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,326,28,92.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,54,34,11.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,285,231,253.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,59,164,385.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,115,114,12.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,369,315,48.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,80,299,198.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,108,184,68.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,323,164,71.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,41,311,98.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,376,54,180.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,26,371,168.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,7,50,21.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,152,98,41.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,288,340,73.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,338,131,54.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,284,33,443.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,97,268,393.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,1,277,145.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,176,319,47.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,193,299,44.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,379,341,353.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,91,114,20.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,199,134,24.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,30,392,161.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,372,34,183.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,214,30,264.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,26,395,229.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,333,350,28.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,364,92,403.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,30,353,98.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,44,111,325.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,38,37,12.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,149,285,142.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,68,386,219.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,163,392,213.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,21,44,23.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,296,394,27.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,384,360,28.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,215,173,14.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,122,214,303.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,154,176,16.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,281,76,416.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,201,321,58.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,215,40,189.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,4,321,185.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,383,55,456.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,40,370,194.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,131,352,54.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,176,76,43.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,238,38,80.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,161,260,93.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,190,92,196.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,308,373,249.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,202,363,59.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,4,378,133.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,201,57,449.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,77,176,40.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,66,58,314.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,378,91,100.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,180,188,100.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,127,234,124.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,122,176,315.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,351,342,336.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,165,27,35.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,50,299,130.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,182,23,60.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,1,226,71.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,75,175,40.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,95,311,140.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,377,301,407.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,382,4,289.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,61,41,12.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,87,374,90.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,19,260,500.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,394,377,24.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,85,303,95.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,74,22,266.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,206,256,260.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,21,250,70.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,127,164,44.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,56,245,400.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,381,288,49.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,91,152,15.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,96,104,242.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,293,13,198.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,105,226,53.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,291,164,114.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,177,94,28.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,59,270,198.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,thread_of_connection,20,327,117.5,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,61,13,216.8,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,181,161,7.0,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,139,80,150.5,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,56,374,154.1,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,47,398,392.4,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,299,17,123.1,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,16,50,110.8,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,134,147,100.2,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,351,14,183.4,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,382,118,215.8,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,374,296,35.9,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,137,315,60.1,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,397,184,173.7,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,3,94,161.3,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,299,232,57.9,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,184,91,164.5,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,133,229,148.1,1,1,1.000000,1
dijkstra bucket,no_roads,thread_of_connection,56,50,113.7,1,1,1.000000,1
